TP1;TP2;ECH;PER;NDEP;T1;T2;T3;T4;T5;T6;T7;T8;T8B;T8C;T9;T10;T11;TOIS;TDIS;TDIP;TDMO;TDMD;TFIN
4;1010;0010;01;02;1;01;21;1110;1190;01;1;1;0;0;3;2;01;4385;6801;6801;67;67;0
4;1010;0010;01;03;1;01;21;1190;1060;03;1;1;0;0;2;3;02;2645;3913;3913;67;200;0
4;1010;0010;01;04;1;03;21;1060;1477;01;1;2;1;0;4;3;01;10123;15148;15148;200;67;0
4;1010;0010;01;05;1;01;21;1477;1060;00;1;2;1;0;0;;00;10123;14661;14661;67;0;0
4;1010;0010;01;06;1;00;21;1060;1010;00;1;1;0;0;1;2;00;1020;3161;3161;0;0;0
4;1010;0010;02;01;1;01;21;9514;9510;01;2;1;0;0;3;2;01;6316;9256;0;67;67;0
4;1010;0010;02;02;1;01;21;9510;9514;01;2;1;0;0;2;2;00;6316;9250;0;67;67;0
4;1010;0010;02;03;1;01;21;9514;9510;01;2;1;0;0;3;2;01;6386;8320;0;67;67;0
4;1010;0010;02;04;1;01;21;9510;9514;01;2;1;0;0;2;2;01;6386;8442;0;67;67;0
4;1010;0010;02;05;1;01;22;9514;9513;01;;;;;;;;23717;27213;0;67;67;0
4;1010;0010;02;05;2;01;51;9513;8756;10;;;;;;;;104636;156954;0;67;667;0
4;1010;0010;02;05;3;10;51;8756;1015;05;;;;;;;;201881;302822;20986;667;333;0
4;1010;0562;02;01;1;05;33;1015;1255;02;;;;;;;;5768;8652;8652;333;133;0
4;1010;0562;02;02;1;02;33;1255;1015;05;;;;;;;;5768;8652;8652;133;333;0
4;1018;0004;01;01;1;05;33;1015;1255;10;;;;;;;;4319;6479;6479;333;667;0
4;1018;0004;01;02;1;10;33;1255;1015;05;;;;;;;;4319;6479;6479;667;333;0
4;1018;0009;01;01;1;05;33;1015;1455;05;;;;;;;;11275;16912;16912;333;333;0
4;1018;0009;01;02;1;05;33;1455;1015;05;;;;;;;;11275;16912;16912;333;333;0
4;1018;0018;01;01;1;05;33;1015;1035;10;;;;;;;;1747;2621;2621;333;667;0
4;1018;0018;01;02;1;10;33;1035;1015;05;;;;;;;;1747;2621;2621;667;333;0
4;1018;0033;01;04;1;17;42;1015;9750;02;;;;;;;;206892;310337;19644;1133;133;0
4;1018;0033;01;04;2;02;39;9750;9750;02;;;;;;;;0;0;0;133;133;0
4;1018;0033;01;04;3;02;39;9750;9750;05;;;;;;;;0;0;0;133;333;0
4;1018;0033;01;05;1;03;39;9750;8756;07;;;;;;;;5372;8058;0;200;467;0
4;1018;0033;01;05;2;07;51;8756;1015;10;;;;;;;;202168;303252;20632;467;667;0
4;1018;0037;01;01;1;10;33;1015;1255;11;;;;;;;;4319;6479;6479;667;733;0
4;1018;0037;01;02;1;10;33;1255;1085;01;;;;;;;;2289;3434;3434;667;67;0
4;1018;0037;01;05;1;02;33;1085;1015;01;;;;;;;;1488;2233;2233;133;67;0
4;1018;0043;01;04;1;00;21;1018;1300;01;1;1;0;0;2;2;02;4409;8015;8015;0;67;0
4;1018;0043;01;05;1;01;21;1300;1331;00;1;1;0;0;3;2;05;3812;7473;7473;67;0;0
4;1018;0043;01;06;1;00;21;1331;1120;03;1;1;0;0;2;2;00;9700;14580;14580;0;200;0
4;1018;0043;01;07;1;03;21;1120;1300;01;1;1;0;0;2;2;02;7303;9632;9632;200;67;0
4;1018;0043;01;08;1;01;21;1300;1018;00;1;2;1;0;1;2;00;5510;9274;9274;67;0;0
4;1018;0044;01;01;1;01;33;1015;1225;00;;;;;;;;3456;5184;5184;67;0;0
4;1018;0044;01;01;2;00;31;1225;1230;01;;;;;;;;1371;2056;2056;0;67;0
4;1018;0044;01;02;1;01;31;1230;1225;00;;;;;;;;1371;2056;2056;67;0;0
4;1018;0044;01;02;2;00;31;1225;1015;01;;;;;;;;3456;5184;5184;0;67;0
4;1018;0047;02;01;1;05;33;1015;1095;10;;;;;;;;2068;3102;3102;333;667;0
4;1018;0047;02;02;1;10;33;1095;1015;05;;;;;;;;2068;3102;3102;667;333;0
4;1018;0050;01;01;1;04;33;1015;1035;05;;;;;;;;1747;2621;2621;267;333;0
4;1018;0050;01;02;1;05;33;1035;1015;04;;;;;;;;1747;2621;2621;333;267;0
4;1018;0056;01;01;1;06;33;1015;1565;07;;;;;;;;6800;10199;10199;400;467;0
4;1018;0056;01;02;1;07;33;1565;1015;05;;;;;;;;6800;10199;10199;467;333;0
4;1018;0065;01;01;1;02;33;1015;1095;03;;;;;;;;2068;3102;3102;133;200;0
4;1018;0065;01;02;1;03;33;1095;1025;02;;;;;;;;1650;2476;2476;200;133;0
4;1018;0065;01;03;1;02;33;1025;1015;02;;;;;;;;420;630;630;133;133;0
4;1018;0065;01;04;1;02;31;1015;1020;02;;;;;;;;1084;1626;1626;133;133;0
4;1018;0065;01;05;1;01;31;1020;1015;02;;;;;;;;1084;1626;1626;67;133;0
4;1018;0069;01;03;1;03;33;1015;1025;10;;;;;;;;910;1366;1366;200;667;0
4;1018;0069;01;04;1;10;33;1025;1255;03;;;;;;;;6189;9284;9284;667;200;0
4;1018;0069;01;05;1;03;33;1255;1015;03;;;;;;;;5768;8652;8652;200;200;0
4;1018;0072;01;01;1;01;33;1045;1015;01;;;;;;;;2502;3753;3753;67;67;0
4;1018;0072;01;05;1;00;22;1060;1030;00;;;;;;;;1784;2801;2801;0;0;0
4;1018;0072;01;07;1;01;33;1045;1015;01;;;;;;;;2502;3753;3753;67;67;0
4;1018;0088;01;01;1;01;21;1018;1190;01;1;1;0;0;2;2;02;2289;3319;3319;67;67;0
4;1018;0088;01;02;1;01;21;1190;1010;02;1;1;0;0;2;3;01;2840;3989;3989;67;133;0
4;1018;0088;01;05;1;02;21;1010;1040;01;1;1;0;0;2;2;00;2345;2969;2969;133;67;0
4;1018;0088;01;06;1;01;21;1040;1100;02;1;1;0;0;2;2;02;2168;2769;2769;67;133;0
4;1018;0088;01;07;1;02;21;1100;1018;02;1;1;0;0;2;2;02;4098;7828;7828;133;133;0
4;1018;0088;01;08;1;02;21;1018;1080;03;1;1;0;0;2;2;00;1493;2144;2144;133;200;0
4;1018;0088;01;09;1;03;21;1080;1018;02;1;1;0;0;2;2;02;1493;2122;2122;200;133;0
4;1018;0090;01;03;1;02;33;1015;1095;04;;;;;;;;2205;3308;3308;133;267;0
4;1018;0090;01;04;1;00;22;1090;1018;01;;;;;;;;2331;5456;5456;0;67;0
4;1018;0090;02;01;1;02;33;1015;1105;05;;;;;;;;3913;5869;5869;133;333;0
4;1018;0090;02;03;1;02;33;1105;1015;02;;;;;;;;3913;5869;5869;133;133;0
4;1018;0094;01;03;1;05;33;1015;1105;10;;;;;;;;3913;5869;5869;333;667;0
4;1018;0094;01;04;1;10;33;1105;1015;05;;;;;;;;3913;5869;5869;667;333;0
4;1018;0094;01;05;1;05;33;1015;1015;05;;;;;;;;596;893;893;333;333;0
4;1018;0099;01;01;1;05;33;1015;1255;10;;;;;;;;5938;8907;8907;333;667;0
4;1018;0099;01;02;1;10;33;1255;1025;05;;;;;;;;6260;9390;9390;667;333;0
4;1018;0102;01;01;1;02;33;1015;1255;03;;;;;;;;5938;8907;8907;133;200;0
4;1018;0102;01;02;1;03;33;1255;1015;02;;;;;;;;5938;8907;8907;200;133;0
4;1018;0109;01;05;1;05;51;1015;8756;00;;;;;;;;202168;303252;20016;333;0;0
4;1018;0109;01;05;2;00;22;8756;9940;00;;;;;;;;16761;28921;0;0;0;0
4;1018;0117;01;01;1;05;31;1015;1060;01;;;;;;;;1260;1891;1891;333;67;0
4;1018;0117;02;01;1;05;33;1015;1255;02;;;;;;;;5768;8652;8652;333;133;0
4;1018;0117;02;02;1;02;33;1255;1015;05;;;;;;;;5768;8652;8652;133;333;0
4;1018;0117;02;03;1;05;33;1015;1255;02;;;;;;;;5768;8652;8652;333;133;0
4;1018;0117;02;04;1;02;33;1255;1035;05;;;;;;;;6590;9885;9885;133;333;0
4;1018;0117;02;05;1;05;33;1035;1015;05;;;;;;;;1747;2621;2621;333;333;0
4;1018;0117;02;06;1;05;33;1015;1015;02;;;;;;;;596;893;893;333;133;0
4;1018;0117;02;07;1;02;33;1015;1015;05;;;;;;;;596;893;893;133;333;0
4;1018;0117;03;01;1;05;33;1015;1255;03;;;;;;;;5768;8652;8652;333;200;0
4;1018;0117;03;02;1;03;33;1255;1015;05;;;;;;;;5768;8652;8652;200;333;0
4;1018;0117;03;03;1;05;31;1015;1060;10;;;;;;;;812;1217;1217;333;667;0
4;1018;0117;03;04;1;10;31;1060;1015;05;;;;;;;;812;1217;1217;667;333;0
4;1018;0128;01;01;1;05;33;1015;1095;05;;;;;;;;2282;3423;3423;333;333;0
4;1018;0128;01;02;1;05;33;1095;1015;05;;;;;;;;2282;3423;3423;333;333;0
4;1018;0129;01;01;1;00;21;1018;1053;02;1;1;0;0;2;3;05;1949;5698;5698;0;133;0
4;1018;0129;01;02;1;02;21;1053;1092;03;1;1;0;0;3;2;01;2658;3500;3500;133;200;0
4;1018;0129;01;03;1;03;21;1092;1142;01;1;1;0;0;1;2;00;8138;14648;14648;200;67;0
4;1018;0129;01;04;1;01;21;1142;1018;00;1;1;0;0;1;2;00;7183;16305;16305;67;0;0
4;1018;0134;01;01;1;04;21;1018;1141;02;1;1;0;0;3;2;01;6813;16258;16258;267;133;0
4;1018;0134;01;02;1;02;21;1141;1018;05;1;1;0;0;2;3;05;6813;16420;16420;133;333;0
4;1018;0134;02;01;1;02;51;1015;9624;05;;;;;;;;28176;42264;15613;133;333;0
4;1018;0134;02;02;1;05;51;9624;1015;00;;;;;;;;28176;42264;15769;333;0;0
4;1018;0134;02;02;2;00;33;1015;1075;03;;;;;;;;1401;2101;2101;0;200;0
4;1018;0134;02;03;1;03;33;1075;1015;08;;;;;;;;1401;2101;2101;200;533;0
4;1018;0138;01;01;1;05;31;1015;1060;01;;;;;;;;1260;1891;1891;333;67;0
4;1018;0138;01;02;1;01;31;1060;1015;05;;;;;;;;1260;1891;1891;67;333;0
4;1018;0139;01;03;1;02;33;1015;1255;10;;;;;;;;4319;6479;6479;133;667;0
4;1018;0139;01;04;1;10;33;1255;1015;02;;;;;;;;4319;6479;6479;667;133;0
4;1018;0151;01;03;1;02;33;1015;1255;10;;;;;;;;4319;6479;6479;133;667;0
4;1018;0151;01;04;1;10;33;1255;1015;02;;;;;;;;4319;6479;6479;667;133;0
4;1020;0028;01;03;1;01;22;1020;1017;02;;;;;;;;1260;1588;1588;67;133;0
4;1020;0028;01;04;1;00;22;1017;1017;01;;;;;;;;504;1396;1396;0;67;0
4;1020;0028;01;11;1;04;22;1017;1020;00;;;;;;;;758;996;996;267;0;0
4;1020;0518;01;01;1;02;21;1050;1230;00;1;1;0;0;1;2;00;6827;9306;9306;133;0;0
4;1020;0518;01;02;1;00;21;1230;1510;00;1;1;0;0;2;2;00;4913;9369;9369;0;0;0
4;1020;0518;01;03;1;00;21;1510;1230;00;1;1;0;0;1;2;00;4913;9878;9878;0;0;0
4;1020;0518;01;04;1;00;21;1230;1280;00;1;1;0;0;1;2;00;8302;14133;14133;0;0;0
4;1020;0518;01;05;1;00;21;1280;1281;00;1;1;0;0;0;;00;1657;2704;2704;0;0;0
4;1020;0518;01;06;1;00;21;1281;1020;00;1;1;0;0;2;2;00;5610;9833;9833;0;0;0
4;1020;0024;02;01;1;02;33;1025;1015;00;;;;;;;;910;1366;1366;133;0;0
4;1020;0024;02;01;2;00;33;1015;1565;01;;;;;;;;6800;10199;10199;0;67;0
4;1020;0024;02;02;1;01;33;1565;1015;00;;;;;;;;6800;10199;10199;67;0;0
4;1020;0024;02;02;2;00;33;1015;1025;10;;;;;;;;910;1366;1366;0;667;0
4;1020;0033;01;01;1;02;33;1025;1105;07;;;;;;;;3054;4581;4581;133;467;0
4;1020;0033;01;02;1;07;33;1105;1025;02;;;;;;;;3054;4581;4581;467;133;0
4;1020;0084;01;01;1;01;33;1025;1015;01;;;;;;;;910;1366;1366;67;67;0
4;1020;0084;01;01;2;01;31;1015;1218;10;;;;;;;;5362;8043;8043;67;667;0
4;1020;0084;01;03;1;01;31;1218;1015;01;;;;;;;;5362;8043;8043;67;67;0
4;1020;0084;01;03;2;01;33;1015;1025;01;;;;;;;;910;1366;1366;67;67;0
4;1020;0084;02;01;1;01;33;1025;1255;05;;;;;;;;4885;7327;7327;67;333;0
4;1020;0084;02;02;1;05;33;1255;1025;01;;;;;;;;4885;7327;7327;333;67;0
4;1020;0108;01;01;1;01;33;1025;1475;03;;;;;;;;10657;15985;15985;67;200;0
4;1020;0108;01;04;1;03;33;1475;1025;02;;;;;;;;10657;15985;15985;200;133;0
4;1020;0119;01;01;1;02;10;1020;1090;02;0;1;0;0;2;2;00;1562;2206;2206;133;133;0
4;1020;0119;01;02;1;02;10;1090;1020;02;0;1;0;0;1;2;00;1562;2206;2206;133;133;0
4;1020;0029;01;02;1;00;42;1023;9591;00;;;;;;;;29157;43735;15736;0;0;0
4;1020;0029;01;03;1;00;42;9591;1023;00;;;;;;;;29157;43735;15058;0;0;0
4;1020;0029;01;06;1;05;33;1095;1015;05;;;;;;;;2068;3102;3102;333;333;0
4;1020;0031;01;01;1;00;21;1020;1251;00;1;1;0;0;3;2;00;5018;8963;8963;0;0;0
4;1020;0031;01;02;1;00;21;1251;1020;00;1;1;0;0;2;3;00;5018;10683;10683;0;0;0
4;1020;0031;01;03;1;00;21;1020;1060;00;1;1;0;0;2;2;00;938;1113;1113;0;0;0
4;1020;0031;01;04;1;00;21;1060;1020;00;1;1;0;0;2;2;00;938;1129;1129;0;0;0
4;1020;0054;01;01;1;00;21;1020;1300;00;1;1;0;0;2;2;00;3296;5407;5407;0;0;0
4;1020;0054;01;02;1;00;21;1300;1020;00;1;1;0;0;1;2;00;3296;4723;4723;0;0;0
4;1020;0060;01;01;1;03;21;1020;1310;00;2;3;0;2;0;;00;5329;7790;7790;200;0;0
4;1020;0060;01;02;1;00;21;1310;1502;00;2;1;0;0;1;2;00;11003;14983;14983;0;0;0
4;1020;0060;01;03;1;00;21;1502;1020;03;2;1;0;0;1;3;00;9670;19715;19715;0;200;0
4;1020;0060;02;01;1;03;21;1020;1310;00;1;2;0;1;2;2;00;5329;7790;7790;200;0;0
4;1020;0060;02;02;1;00;21;1310;1020;03;1;5;0;4;1;3;00;5329;8970;8970;0;200;0
4;1020;0060;02;03;1;03;21;1020;1020;00;1;5;0;4;0;;00;757;1204;1204;200;0;0
4;1020;0060;02;04;1;00;21;1020;1018;00;1;4;0;3;0;;00;719;1839;1839;0;0;0
4;1020;0060;02;05;1;00;21;1018;1020;03;1;2;0;1;1;3;00;1188;1466;1466;0;200;0
4;1020;0060;02;06;1;03;21;1020;1020;02;1;2;0;1;2;3;00;757;1204;1204;200;133;0
4;1020;0060;02;07;1;02;21;1020;1231;00;1;3;0;2;3;2;00;5227;12668;12668;133;0;0
4;1020;0060;02;08;1;00;21;1231;1010;05;1;3;0;2;2;3;05;5188;14980;14980;0;333;0
4;1020;0060;02;09;1;05;21;1010;1020;03;1;5;0;4;1;3;00;1215;1540;1540;333;200;0
4;1020;0060;03;01;1;03;22;1020;1310;00;;;;;;;;5329;7790;7790;200;0;0
4;1020;0060;03;02;1;00;22;1310;1020;03;;;;;;;;5329;8970;8970;0;200;0
4;1020;0060;03;03;1;03;22;1020;1020;00;;;;;;;;757;1204;1204;200;0;0
4;1020;0060;03;04;1;00;22;1020;1018;00;;;;;;;;719;1839;1839;0;0;0
4;1020;0060;03;05;1;00;22;1018;1020;03;;;;;;;;1188;1466;1466;0;200;0
4;1020;0060;03;06;1;03;22;1020;1020;02;;;;;;;;757;1204;1204;200;133;0
4;1020;0060;03;07;1;02;22;1020;1231;00;;;;;;;;5227;12668;12668;133;0;0
4;1020;0060;03;08;1;00;22;1231;1010;05;;;;;;;;5188;14980;14980;0;333;0
4;1020;0060;03;09;1;05;22;1010;1020;03;;;;;;;;1215;1540;1540;333;200;0
4;1020;0062;01;03;1;05;31;1010;1080;02;;;;;;;;2132;3198;3198;333;133;0
4;1020;0062;01;04;1;02;31;1080;1010;05;;;;;;;;2132;3198;3198;133;333;0
4;1020;0067;01;03;1;00;22;1020;1030;00;;;;;;;;581;1469;1469;0;0;0
4;1020;0067;01;04;1;00;22;1030;1020;00;;;;;;;;581;1474;1474;0;0;0
4;1020;0067;02;01;1;01;33;1025;1045;00;;;;;;;;1650;2475;2475;67;0;0
4;1020;0067;02;01;2;00;33;1045;1095;10;;;;;;;;855;1283;1283;0;667;0
4;1020;0067;02;02;1;10;33;1095;1045;00;;;;;;;;855;1283;1283;667;0;0
4;1020;0067;02;02;2;00;33;1045;1025;02;;;;;;;;1650;2475;2475;0;133;0
4;1020;0067;02;03;1;01;33;1025;1075;08;;;;;;;;1924;2886;2886;67;533;0
4;1020;0067;02;04;1;08;33;1075;1015;00;;;;;;;;1117;1676;1676;533;0;0
4;1020;0067;02;04;2;00;33;1015;1025;05;;;;;;;;824;1236;1236;0;333;0
4;1020;0067;02;05;1;05;33;1025;1015;00;;;;;;;;824;1236;1236;333;0;0
4;1020;0067;02;05;2;00;33;1015;1025;01;;;;;;;;910;1366;1366;0;67;0
4;1020;0069;01;01;1;01;21;9572;9572;03;7;1;0;0;1;2;00;15906;24199;0;67;200;0
4;1020;0069;01;02;1;03;21;9572;9593;01;7;1;0;0;3;2;01;276491;395831;0;200;67;0
4;1020;0069;01;02;2;01;51;9593;1015;02;;;;;;;;61247;91871;17194;67;133;0
4;1020;0069;01;02;3;02;33;1015;1025;06;;;;;;;;1328;1991;1991;133;400;0
4;1020;0069;02;01;1;05;33;1025;1015;00;;;;;;;;910;1366;1366;333;0;0
4;1020;0069;02;01;2;00;33;1015;1475;10;;;;;;;;9746;14619;14619;0;667;0
4;1020;0069;02;02;1;10;33;1475;1015;00;;;;;;;;9746;14619;14619;667;0;0
4;1020;0069;02;02;2;00;33;1015;1025;08;;;;;;;;910;1366;1366;0;533;0
4;1020;0074;01;01;1;02;33;1025;1015;00;;;;;;;;910;1366;1366;133;0;0
4;1020;0074;01;01;2;00;51;1015;8756;00;;;;;;;;201881;302822;20256;0;0;0
4;1020;0074;01;01;3;00;39;8756;9750;00;;;;;;;;5372;8058;0;0;0;0
4;1020;0074;01;01;4;00;39;9750;9750;04;;;;;;;;0;0;0;0;267;0
4;1020;0074;01;02;1;04;39;9750;9750;08;;;;;;;;0;0;0;267;533;0
4;1020;0083;01;01;1;00;21;1020;1230;00;1;1;0;0;3;2;02;6214;13353;13353;0;0;0
4;1020;0083;01;02;1;00;21;1230;1220;00;1;2;1;0;2;2;00;3138;4436;4436;0;0;0
4;1020;0083;01;03;1;00;21;1220;1081;00;1;2;1;0;3;2;02;2619;3631;3631;0;0;0
4;1020;0083;01;04;1;00;21;1081;1500;10;1;1;0;0;2;2;00;8734;16920;16920;0;667;0
4;1020;0083;01;05;1;10;21;1500;1231;00;1;1;0;0;0;;00;3863;7189;7189;667;0;0
4;1020;0083;01;06;1;00;21;1231;1560;00;1;2;1;0;2;2;00;2521;4976;4976;0;0;0
4;1020;0083;01;07;1;00;21;1560;1220;00;1;2;1;0;0;;00;4523;5717;5717;0;0;0
4;1020;0083;01;08;1;00;21;1220;1020;00;1;1;0;0;2;2;00;3136;4422;4422;0;0;0
4;1020;0102;01;01;1;00;21;1020;1457;05;1;1;0;0;4;3;00;12572;17781;17781;0;333;0
4;1020;0102;01;02;1;05;21;1457;1020;00;1;1;0;0;1;2;00;12572;16619;16619;333;0;0
4;1020;0125;01;05;1;00;22;1020;1090;02;;;;;;;;2088;3052;3052;0;133;0
4;1020;0125;01;06;1;02;22;1090;1020;00;;;;;;;;2088;2990;2990;133;0;0
4;1020;0139;01;01;1;03;33;1025;1015;00;;;;;;;;910;1366;1366;200;0;0
4;1020;0139;01;01;2;00;33;1015;1475;02;;;;;;;;9746;14619;14619;0;133;0
4;1020;0139;01;02;1;02;33;1475;1015;00;;;;;;;;9746;14619;14619;133;0;0
4;1020;0139;01;02;2;00;33;1015;1025;03;;;;;;;;910;1366;1366;0;200;0
4;1020;0003;01;01;1;04;31;1020;1090;02;;;;;;;;1014;1521;1521;267;133;0
4;1020;0003;01;02;1;02;31;1090;1020;04;;;;;;;;1014;1521;1521;133;267;0
4;1020;0003;02;01;1;04;31;1020;1090;02;;;;;;;;1014;1521;1521;267;133;0
4;1020;0003;02;02;1;02;31;1090;1020;04;;;;;;;;1210;1814;1814;133;267;0
4;1020;0009;01;01;1;00;22;1020;9625;00;;;;;;;;30355;43393;15050;0;0;0
4;1020;0009;01;02;1;00;22;9625;9625;00;;;;;;;;992;1786;0;0;0;0
4;1020;0009;01;03;1;00;22;9625;9625;00;;;;;;;;992;1786;0;0;0;0
4;1020;0009;01;04;1;00;22;9625;9624;00;;;;;;;;4055;4446;0;0;0;0
4;1020;0009;01;05;1;00;22;9624;1020;00;;;;;;;;26856;36006;24368;0;0;0
4;1020;0016;01;01;1;05;21;1020;1318;01;1;1;0;0;4;2;00;6107;10357;10357;333;67;0
4;1020;0016;01;02;1;01;21;1318;1020;05;1;1;0;0;1;3;00;6107;9765;9765;67;333;0
4;1020;0016;02;01;1;00;21;1020;1017;05;2;1;0;0;4;4;03;1810;2705;2705;0;333;0
4;1020;0016;02;01;2;05;51;1015;8756;05;;;;;;;;202168;303252;20016;333;333;0
4;1020;0016;02;01;3;05;39;8756;9920;05;;;;;;;;7515;11272;0;333;333;0
4;1020;0016;02;02;1;05;39;9920;8756;05;;;;;;;;7515;11272;0;333;333;0
4;1020;0016;02;02;2;05;51;8756;1015;15;;;;;;;;201881;302822;20986;333;1000;0
4;1020;0016;02;02;3;15;21;1017;1020;03;2;1;0;0;2;2;02;1810;3062;3062;1000;200;0
4;1020;0016;04;01;1;00;22;1020;1030;02;;;;;;;;826;1168;1168;0;133;0
4;1020;0042;01;03;1;01;21;1020;1102;00;1;1;0;0;3;2;00;2634;4339;4339;67;0;0
4;1020;0042;01;04;1;04;33;1105;1025;06;;;;;;;;2655;3983;3983;267;400;0
4;1020;0046;01;01;1;07;33;1025;1015;02;;;;;;;;910;1366;1366;467;133;0
4;1020;0046;01;01;2;02;31;1015;1390;05;;;;;;;;15826;23739;23739;133;333;0
4;1020;0046;01;02;1;05;31;1390;1015;02;;;;;;;;15826;23739;23739;333;133;0
4;1020;0046;01;02;2;02;33;1015;1025;07;;;;;;;;910;1366;1366;133;467;0
4;1020;0046;01;03;1;07;33;1025;1255;02;;;;;;;;4885;7327;7327;467;133;0
4;1020;0046;01;04;1;02;33;1255;1025;07;;;;;;;;4885;7327;7327;133;467;0
4;1020;0117;01;01;1;01;21;1020;1578;00;2;1;0;0;1;2;00;7208;10373;10373;67;0;0
4;1020;0117;01;02;1;00;21;1578;1020;01;2;1;0;0;2;2;00;7208;9763;9763;0;67;0
4;1020;0117;02;01;1;00;21;1020;1470;00;1;1;0;0;1;2;00;10706;14600;14600;0;0;0
4;1020;0117;02;04;1;00;21;1470;1020;05;1;1;0;0;2;2;00;10706;13680;13680;0;333;0
4;1020;0148;01;01;1;05;33;1025;1015;00;;;;;;;;910;1366;1366;333;0;0
4;1020;0148;01;01;2;00;33;1015;1515;02;;;;;;;;8951;13426;13426;0;133;0
4;1020;0148;01;04;1;02;33;1515;1015;00;;;;;;;;8951;13426;13426;133;0;0
4;1020;0148;01;04;2;00;33;1015;1025;05;;;;;;;;910;1366;1366;0;333;0
4;1020;0155;01;01;1;01;31;1300;1025;05;;;;;;;;3853;5780;5780;67;333;0
4;1020;0521;01;01;1;05;33;1025;1105;05;;;;;;;;3054;4581;4581;333;333;0
4;1020;0521;01;04;1;05;33;1105;1025;05;;;;;;;;3054;4581;4581;333;333;0
4;1020;0650;01;01;1;07;33;1025;1255;05;;;;;;;;6189;9284;9284;467;333;0
4;1020;0650;01;02;1;05;33;1255;1025;07;;;;;;;;6189;9284;9284;333;467;0
4;1020;0043;01;01;1;00;21;1020;3033;00;1;1;0;0;3;2;00;22368;26221;15175;0;0;0
4;1020;0043;01;02;1;00;21;3033;1020;00;1;1;0;0;2;2;00;22368;25613;15090;0;0;0
4;1020;0053;01;01;1;03;33;1025;1105;08;;;;;;;;2655;3983;3983;200;533;0
4;1020;0053;01;02;1;05;33;1105;1025;03;;;;;;;;2655;3983;3983;333;200;0
4;1020;0065;01;03;1;00;21;1020;1040;00;1;1;0;0;2;2;00;1967;2493;2493;0;0;0
4;1020;0065;01;04;1;00;21;1040;1020;08;1;1;0;0;2;2;00;1967;2694;2694;0;533;0
4;1020;0078;01;01;1;00;22;1020;9624;00;;;;;;;;24086;31004;13943;0;0;0
4;1020;0078;01;02;1;00;22;9624;9629;01;;;;;;;;8678;13378;0;0;67;0
4;1020;0078;01;02;2;01;51;9629;1015;10;;;;;;;;17329;25993;17448;67;667;0
4;1020;0100;01;04;1;00;21;1020;1291;00;1;1;0;0;3;2;00;3603;4460;4460;0;0;0
4;1020;0100;01;05;1;00;21;1291;1280;00;1;1;0;0;3;2;00;1214;2085;2085;0;0;0
4;1020;0100;01;06;1;00;21;1280;1020;00;1;1;0;0;1;2;00;2478;3813;3813;0;0;0
4;1020;0100;01;07;1;00;21;1020;1040;01;1;2;1;0;2;2;02;1646;2217;2217;0;67;0
4;1020;0100;01;08;1;01;21;1040;1020;00;1;2;1;0;1;2;00;1646;2321;2321;67;0;0
4;1020;0112;01;01;1;00;21;1020;1037;00;1;1;0;0;4;4;00;886;1195;1195;0;0;0
4;1020;0112;01;04;1;00;21;1037;1040;00;1;1;0;0;2;2;05;988;1978;1978;0;0;0
4;1020;0112;01;05;1;00;21;1040;1037;00;1;1;0;0;4;4;00;988;2023;2023;0;0;0
4;1020;0112;01;06;1;00;21;1037;1090;00;1;1;0;0;2;2;00;1671;2508;2508;0;0;0
4;1020;0112;01;07;1;00;21;1090;1280;00;1;1;0;0;2;2;00;2056;3534;3534;0;0;0
4;1020;0112;01;08;1;00;21;1280;1037;00;1;1;0;0;4;4;00;2962;4448;4448;0;0;0
4;1020;0112;01;09;1;00;21;1037;1020;00;1;1;0;0;1;2;00;886;1266;1266;0;0;0
4;1020;0112;01;10;1;00;21;1020;1020;03;1;1;0;0;2;2;00;787;1312;1312;0;200;0
4;1020;0112;01;11;1;00;10;1010;1064;00;0;2;0;1;0;;00;1567;1811;1811;0;0;0
4;1020;0112;01;12;1;00;10;1064;1010;03;0;1;0;0;2;2;00;1567;1811;1811;0;200;0
4;1020;0112;01;12;2;03;21;1020;1020;00;1;1;0;0;1;2;00;787;1256;1256;200;0;0
4;1020;0114;01;01;1;00;11;1020;1050;00;0;1;0;0;0;;00;1042;1338;1338;0;0;0
4;1020;0114;01;02;1;00;11;1050;1020;00;0;1;0;0;3;2;00;1366;1606;1606;0;0;0
4;1020;0114;01;03;1;00;11;1020;1020;00;0;1;0;0;1;2;00;1398;1703;1703;0;0;0
4;1020;0144;01;01;1;03;31;1020;1090;00;;;;;;;;468;702;702;200;0;0
4;1020;0144;01;01;2;00;33;1095;1475;02;;;;;;;;11614;17420;17420;0;133;0
4;1020;0144;01;02;1;02;33;1475;1095;00;;;;;;;;11614;17420;17420;133;0;0
4;1020;0144;01;02;2;00;31;1090;1020;03;;;;;;;;468;702;702;0;200;0
4;1020;0006;01;01;1;00;21;1020;1491;00;1;1;0;0;3;2;03;10807;18908;18908;0;0;0
4;1020;0006;01;02;1;00;21;1491;1118;05;1;1;0;0;2;4;02;13276;21964;21964;0;333;0
4;1020;0006;01;03;1;05;21;1118;1020;03;1;1;0;0;2;2;01;3164;8514;8514;333;200;0
4;1020;0010;01;01;1;10;33;1035;1015;02;;;;;;;;1246;1869;1869;667;133;0
4;1020;0010;01;02;1;02;33;1015;1015;01;;;;;;;;596;893;893;133;67;0
