OP1;OP2;ECH;PER;O1;O2;O3;O4;O5;O6;O7;O8;O9;O10;O11;O12;O13;O14;O15;O16;O17;O18;O50;O51;O52;O53;O34;O35;O36;O40A;O40B;O40C;O41A;O41B;O41C;O42A;O42B;O42C;COEO;OR1;OR2A;OR2B;OR3;OR4;OR5A;OR5B;OR5C;OR5D;O43A;O43B;O43C;OFIN
5;1350;0116;01;1;1;1;1;1;1;1;7;1;2;1;2;2;2;1;1;1;1;1;1;2;1;1;1;1;13;07;10;10;03;04;04;11;25;253.5741;;2;0;4;;2;1;2;1;11;12;17;0
5;1350;0011;01;1;1;1;1;1;1;1;4;1;1;1;1;2;1;1;1;1;1;2;1;2;1;2;1;2;03;07;13;03;27;10;17;11;04;385.3960;2;1;2;4;;3;1;2;1;21;25;02;0
5;1350;0027;01;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;7;2;1;2;1;1;1;1;18;16;25;09;05;29;04;17;25;210.1004;2;1;0;3;2;2;3;1;2;11;17;04;0
5;1350;0077;01;1;1;1;1;1;1;1;6;1;3;2;1;1;1;1;1;1;9;1;1;2;1;1;1;1;18;22;;02;03;;03;02;16;479.8306;2;2;0;3;2;3;2;2;1;17;;;0
5;1350;0010;02;1;1;1;1;1;1;1;2;2;2;1;1;3;1;1;2;2;3;2;1;2;2;1;1;1;03;22;16;22;10;37;04;07;11;153.3271;2;1;2;3;2;2;3;2;2;04;17;11;0
5;1350;0021;01;1;1;1;1;1;1;1;4;2;2;1;1;2;1;1;1;1;6;1;1;2;2;1;1;2;03;01;06;02;03;11;17;15;02;161.7060;;1;0;2;2;2;1;2;1;17;02;11;0
5;1350;0026;01;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;03;14;15;03;01;34;17;11;15;104.2203;;1;2;4;;2;2;2;1;17;15;14;0
5;1350;0035;01;1;1;1;1;1;1;1;3;1;2;1;1;2;1;1;1;1;9;2;1;2;1;2;1;1;13;22;06;03;24;10;01;15;17;287.8117;1;3;;4;;3;1;1;3;17;02;11;0
5;1350;0053;01;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;7;2;2;2;1;1;2;2;13;03;10;27;04;23;02;04;11;125.7854;;2;0;4;;1;1;1;1;17;25;16;0
5;1350;0064;02;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;07;03;13;03;27;35;15;17;04;261.8303;1;2;0;4;;3;1;1;2;17;15;11;0
5;1350;0067;01;1;1;2;1;1;1;1;1;2;2;2;2;2;1;1;1;1;9;2;1;1;2;1;2;1;03;10;07;10;03;13;15;12;11;125.7854;;3;;3;3;3;0;1;2;17;11;12;0
5;1350;0074;01;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;4;2;1;1;1;2;2;2;27;06;;27;33;;03;33;;129.8809;1;1;2;4;;2;2;2;2;03;09;;0
5;1350;0106;01;1;2;1;1;1;1;1;7;2;1;1;1;1;1;1;1;1;3;2;1;2;1;2;1;1;22;27;;22;27;36;02;03;07;179.1674;;3;;3;2;3;2;2;1;02;07;;0
5;1350;0001;01;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;8;1;1;3;2;3;3;3;01;24;06;34;35;04;04;17;07;358.3349;;1;2;4;;3;1;2;1;07;17;04;0
5;1350;0008;02;1;2;2;1;1;1;2;4;1;1;1;2;2;2;2;1;1;8;1;2;1;1;2;2;2;06;07;13;14;04;12;17;04;29;253.5741;;2;0;4;;2;2;2;3;17;10;03;0
5;1350;0016;01;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;4;1;1;1;1;2;1;1;13;10;03;03;04;22;17;15;12;253.5741;;3;;4;;3;2;2;1;11;12;17;0
5;1350;0075;01;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;1;1;24;25;28;36;03;13;03;04;17;129.8809;3;3;;4;;2;2;2;2;17;11;04;0
5;1350;0087;01;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;6;2;1;2;1;1;1;1;10;03;22;10;03;22;10;03;12;125.7854;;3;;3;2;1;1;1;1;11;12;17;0
5;1350;0100;01;1;1;1;1;1;1;1;2;3;2;3;3;2;3;3;1;1;9;2;3;2;3;1;2;1;03;07;10;03;27;33;17;12;10;667.6455;1;1;0;4;;2;1;1;1;17;12;;0
5;1350;0114;02;1;1;1;1;1;2;1;4;1;2;1;1;1;2;1;1;1;8;1;2;2;1;2;2;1;13;07;22;10;03;27;25;11;17;253.5741;;3;;4;;3;3;3;2;11;17;12;0
5;1353;0057;02;1;1;1;1;1;1;3;6;2;2;2;2;2;2;2;1;2;8;2;1;2;2;1;1;1;03;13;25;03;13;28;03;25;11;210.1004;;1;0;4;;1;1;1;1;03;11;16;0
5;1360;0021;01;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;2;1;2;1;1;1;13;;;;;;15;17;04;118.1248;1;1;0;1;3;2;1;2;2;15;17;;0
5;1360;0027;01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;2;1;1;2;1;13;27;;10;11;13;10;15;02;152.5897;;3;;4;;2;2;2;2;07;08;;0
5;1360;0033;01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;6;2;1;2;1;2;1;1;13;07;22;05;33;;11;14;25;87.27846;2;1;2;2;1;3;3;2;2;14;04;;0
5;1360;0044;02;1;1;1;1;1;1;1;6;1;2;2;1;2;1;1;1;1;1;1;2;1;1;3;2;2;07;24;;37;34;;15;04;;193.5391;1;1;2;1;1;3;2;2;2;17;04;;0
5;1360;0065;01;1;1;2;1;1;1;1;6;1;2;1;1;2;2;1;1;1;1;2;1;2;2;1;1;1;03;13;22;33;37;;11;03;17;259.7998;2;3;;4;;3;2;1;2;17;11;;0
5;1360;0080;01;1;1;1;1;1;1;1;6;1;1;2;2;1;1;1;1;1;7;1;1;2;1;3;2;1;13;22;;13;02;;11;15;17;152.5897;;1;0;4;;2;2;1;1;17;14;;0
5;1360;0081;02;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;2;3;1;1;1;25;28;31;03;27;;25;17;;429.3237;3;3;;4;;2;2;2;1;25;04;;0
5;1360;0082;01;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;9;1;2;2;1;2;2;2;03;07;27;27;22;;02;07;17;330.8404;3;1;2;4;;3;1;2;2;04;17;02;0
5;1360;0083;01;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;1;8;1;1;1;1;1;1;2;13;22;03;;;;17;11;;152.5897;;3;;4;;2;2;1;2;17;11;;0
5;1360;0005;02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;2;1;2;2;1;1;1;03;10;07;27;32;28;04;11;17;330.8404;;2;0;1;1;0;0;0;0;11;17;25;0
5;1360;0009;01;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;1;8;1;1;2;1;1;1;2;10;25;01;21;27;31;25;04;01;429.3237;;2;0;4;;3;3;1;2;11;17;25;0
5;1360;0012;01;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;1;9;1;1;2;2;1;1;2;03;10;01;34;38;31;17;11;12;406.7842;2;2;0;4;;3;1;1;2;17;11;12;0
5;1360;0014;01;1;1;1;1;1;2;2;3;2;1;2;1;1;2;1;1;1;4;2;2;1;1;2;2;2;10;13;03;03;10;13;15;04;25;152.5897;;1;2;4;;3;0;1;1;11;12;15;0
5;1360;0016;02;1;1;1;1;1;1;1;6;1;2;2;1;2;2;1;1;1;1;2;1;2;2;2;1;1;13;03;10;03;04;02;17;25;15;330.8404;1;1;0;2;3;2;1;2;2;02;11;14;0
5;1360;0018;02;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;03;01;05;10;09;22;01;17;04;454.2105;;2;0;4;;3;1;1;1;17;04;15;0
5;1360;0029;02;1;2;2;1;2;2;2;4;1;2;1;1;2;2;1;2;1;3;1;2;1;1;2;2;1;13;03;22;03;33;35;25;11;12;274.1951;;3;;4;;2;2;3;2;11;17;25;0
5;1360;0030;02;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;3;1;1;1;1;1;1;1;10;03;13;37;25;32;15;12;17;274.1951;;3;;4;;3;1;2;2;12;17;15;0
5;1360;0066;02;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;2;2;2;2;1;13;06;07;34;35;31;04;15;17;351.6197;1;1;2;4;;2;1;2;2;11;12;16;0
5;1360;0093;02;1;1;1;1;1;1;1;1;1;2;1;1;3;2;1;1;1;1;2;1;2;2;1;2;2;01;22;06;34;04;27;11;17;02;330.8404;1;1;2;4;;1;1;2;1;11;04;02;0
5;1360;0099;02;1;1;1;1;1;1;1;3;1;2;1;1;1;1;1;1;1;8;1;1;1;3;1;1;2;13;07;01;22;27;33;12;17;15;330.8404;2;2;0;4;;3;2;2;2;12;11;17;0
5;1360;0015;01;2;1;1;1;2;1;1;2;2;2;2;2;2;2;1;2;1;9;2;1;1;2;1;1;1;13;03;07;33;38;21;21;26;15;271.1894;1;2;0;4;;3;0;0;1;21;29;33;0
5;1360;0041;02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;2;1;1;1;1;2;36;34;27;04;03;10;17;15;04;366.6701;1;3;;1;2;3;1;2;2;12;17;11;0
5;1360;0046;01;1;1;2;1;1;2;1;1;2;2;2;2;2;2;1;1;1;8;1;2;1;1;1;1;1;10;03;07;03;10;15;25;15;12;87.27846;;3;;4;;2;2;1;1;11;17;;0
5;1360;0047;01;1;1;1;1;3;1;1;1;1;2;2;3;3;2;2;2;2;1;1;2;1;1;1;2;1;01;03;13;38;33;32;02;03;04;366.6701;2;1;2;4;;3;0;1;2;17;12;11;0
5;1360;0055;02;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;25;03;07;03;27;25;25;04;;259.7998;3;2;0;1;1;2;1;2;1;21;29;17;0
5;1360;0056;01;1;1;2;1;1;1;2;4;1;2;2;1;2;1;2;2;2;6;1;2;1;1;2;2;2;13;03;27;02;05;21;02;04;25;152.5897;;2;0;4;;2;3;2;2;13;17;29;0
5;1360;0061;01;1;1;1;1;1;1;1;5;1;1;2;2;2;1;1;1;1;6;1;1;1;2;1;2;1;07;13;22;27;13;03;17;04;11;152.5897;;3;;4;;2;1;2;1;09;04;05;0
5;1360;0063;01;1;1;1;1;1;1;1;4;1;1;1;1;2;1;1;1;1;8;1;1;2;1;1;1;1;10;03;22;10;02;04;15;12;04;96.76956;;3;;4;;3;2;2;2;12;17;15;0
5;1360;0089;01;1;1;1;1;1;1;1;4;1;1;1;1;3;1;1;1;1;9;1;2;1;1;1;1;1;03;02;06;27;33;;11;25;;274.1951;;3;;4;;3;3;1;1;11;04;17;0
5;1360;0098;01;1;1;1;1;1;1;1;4;1;2;1;1;1;1;1;1;1;8;1;1;2;1;2;1;2;13;22;24;27;33;10;15;11;12;351.6197;2;1;0;4;;3;1;2;3;12;15;17;0
5;1360;0019;01;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;9;1;1;2;2;2;1;1;13;24;03;02;34;04;17;15;11;259.7998;1;1;0;4;;3;2;2;1;15;12;17;0
5;1360;0054;01;1;1;1;1;1;1;1;6;1;1;2;1;2;1;2;1;1;4;2;1;2;1;1;1;2;03;10;13;10;03;27;15;04;17;422.9577;;3;;4;;3;1;1;1;17;12;15;0
5;1360;0077;01;1;1;1;1;1;1;1;4;2;2;2;2;2;2;2;1;1;8;1;2;1;1;3;2;1;36;07;;33;27;;04;17;;175.8098;1;1;0;4;;3;1;2;1;12;17;;0
5;1360;0028;01;1;2;2;1;1;2;2;1;1;2;2;2;2;2;2;1;1;8;1;2;1;1;2;2;1;13;10;06;03;10;04;25;08;17;152.5897;;3;;1;2;1;3;2;2;17;15;11;0
5;1360;0043;01;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;7;2;1;1;1;1;1;1;03;10;24;10;03;34;11;17;15;271.1894;2;2;0;4;;2;2;1;1;11;12;15;0
5;1360;0052;01;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;1;7;2;1;1;1;1;1;1;03;24;28;35;34;31;25;17;04;274.1951;;1;0;4;;3;3;3;2;17;15;25;0
5;1360;0002;01;1;1;1;1;1;2;1;7;2;2;2;2;2;2;1;1;1;8;1;1;2;3;1;1;1;03;01;05;03;02;34;15;17;02;152.5897;;3;;4;;1;1;1;1;17;04;02;0
5;1360;0040;01;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;1;7;2;1;1;1;1;1;2;01;03;;03;27;;11;04;;92.11447;3;2;0;4;;2;1;2;1;17;04;;0
5;1360;0011;03;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;10;11;22;34;10;27;10;11;04;367.1989;;1;2;4;;1;1;2;2;10;11;17;0
5;1360;0017;01;2;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;03;10;13;27;23;21;15;12;17;130.9703;1;1;2;4;;2;1;2;2;11;17;12;0
5;1360;0020;01;1;1;1;1;1;1;1;5;1;2;1;1;1;1;1;1;1;4;2;1;1;1;1;3;1;03;13;06;27;29;25;11;38;23;175.8098;2;1;2;1;3;2;1;2;2;11;33;26;0
5;1360;0022;01;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;8;1;1;2;1;1;1;1;13;16;05;27;34;35;17;04;25;87.27846;1;3;;4;;2;3;3;2;25;17;15;0
5;1360;0035;01;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;2;8;2;1;2;2;1;1;1;22;24;03;13;04;07;04;01;11;118.1248;;2;0;4;;3;1;1;1;04;12;17;0
5;1360;0067;01;1;1;1;1;2;1;1;6;1;2;1;2;2;2;1;1;2;7;3;1;2;2;1;1;1;03;24;10;03;10;32;17;04;12;274.1951;2;2;1;4;;2;1;1;2;11;12;17;0
5;1360;0070;01;1;1;1;1;1;1;1;6;1;1;1;1;2;1;1;1;1;1;1;1;2;2;2;1;1;03;07;;24;04;;17;04;15;244.4467;3;3;;4;;3;1;2;2;04;17;;0
5;1360;0078;01;1;1;2;1;1;1;1;6;1;1;2;2;2;1;1;1;1;6;3;3;1;1;3;1;2;07;01;18;21;33;;15;33;21;145.1543;3;2;0;4;;3;2;2;2;15;21;;0
5;1360;0025;01;1;1;1;1;1;1;1;5;1;2;1;1;1;1;2;2;1;9;2;2;1;1;2;2;2;13;07;03;03;13;21;17;11;25;367.0347;1;1;2;4;;3;1;2;1;12;17;15;0
5;1360;0049;01;1;1;1;1;1;1;1;5;1;1;2;1;1;1;1;1;1;9;1;1;2;3;1;1;1;01;03;10;03;01;21;03;12;15;271.1894;;3;;4;;3;1;2;1;12;15;11;0
5;1360;0051;03;1;1;1;1;2;1;1;1;1;2;2;2;2;1;1;1;1;7;1;1;2;2;1;1;1;24;06;03;35;34;;04;02;25;633.5334;1;2;0;1;2;3;1;2;3;04;17;;0
5;1360;0001;01;1;1;2;1;2;1;1;1;1;3;2;2;3;2;2;2;2;1;1;3;2;3;1;1;1;24;25;;03;02;;05;04;02;65.48519;;2;0;4;;2;2;2;1;21;17;04;0
5;1360;0003;01;1;1;2;1;2;2;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;2;2;1;10;24;07;10;03;22;25;01;17;130.9703;;3;;4;;3;3;2;1;11;12;17;0
5;1360;0039;03;1;1;1;1;1;1;1;6;1;2;1;1;1;1;1;1;1;9;3;1;2;2;3;3;1;01;06;07;03;22;;03;01;14;275.3991;1;1;2;4;;1;1;1;2;14;02;;0
5;1360;0048;01;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;7;1;1;1;1;2;1;2;10;06;;10;16;;10;11;;92.11447;;2;0;4;;3;1;2;1;10;17;;0
5;1360;0069;02;1;1;1;1;2;1;1;6;1;1;3;3;3;1;3;3;3;6;2;2;1;1;2;2;2;07;03;01;03;33;;29;25;;492.9144;;3;;1;2;3;3;1;1;21;25;;0
5;1360;0074;01;1;1;1;1;1;1;1;4;3;1;1;3;3;1;1;1;1;6;1;1;2;2;1;1;2;03;32;22;32;13;33;11;15;25;351.6197;1;1;2;2;1;2;2;2;3;11;17;13;0
5;1360;0032;01;1;1;3;1;2;1;1;7;1;1;2;2;1;1;1;1;2;1;1;1;2;2;1;2;1;05;12;06;34;27;;12;17;04;492.9144;2;3;;1;1;0;0;0;0;21;04;;0
5;1360;0090;01;1;1;1;1;1;2;1;1;2;2;1;2;2;2;1;1;2;8;2;2;1;1;1;2;1;22;24;13;03;10;22;15;12;01;454.2105;;2;0;4;;3;1;2;0;12;17;11;0
5;1360;0092;01;1;1;2;2;1;1;1;7;1;1;1;2;2;1;1;1;1;8;1;2;2;1;2;2;2;01;03;13;27;04;33;02;04;15;87.27846;2;1;2;4;;2;1;1;1;17;12;11;0
5;1360;0004;01;1;2;2;2;1;1;1;6;2;2;1;2;2;1;2;2;1;6;2;2;2;1;1;2;2;10;22;24;03;27;22;04;03;15;87.27846;;3;;1;2;2;2;2;1;11;12;17;0
5;1360;0086;02;1;2;2;1;1;2;2;1;2;2;2;1;2;1;1;1;1;8;2;2;1;1;2;2;2;13;07;03;10;04;22;01;08;10;130.9703;1;3;;4;;3;2;2;1;12;15;11;0
5;1360;0037;02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;1;1;2;1;1;1;1;07;03;24;32;34;27;04;17;26;271.1894;1;2;0;1;1;2;1;1;2;09;12;;0
5;1360;0060;01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;2;3;1;1;1;03;05;;03;05;34;03;18;04;92.11447;;2;0;4;;2;1;1;1;17;04;03;0
5;1360;0062;02;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;03;24;22;04;22;23;04;17;11;406.7842;3;2;0;1;3;3;3;3;2;04;17;33;0
5;1360;0068;01;1;1;1;1;1;1;1;4;1;1;2;1;2;1;1;1;1;1;1;1;2;2;1;2;2;07;;;04;01;03;15;11;17;193.5391;1;2;0;1;1;2;1;1;1;17;12;;0
5;1360;0006;01;2;1;1;1;1;1;1;7;1;2;1;1;1;2;1;1;1;3;3;1;3;2;3;1;2;07;22;25;30;13;02;13;02;11;165.5921;2;1;2;4;;0;0;0;0;13;02;11;0
5;1360;0036;01;1;1;2;1;1;1;1;1;1;1;2;2;2;2;1;1;1;9;1;1;2;1;1;1;1;03;24;;03;13;;12;08;17;454.2105;;3;;4;;1;2;2;2;17;04;;0
5;1360;0045;02;1;1;1;1;1;1;1;4;1;1;3;2;2;1;1;1;1;9;1;2;1;1;1;2;1;03;07;;27;22;;29;25;;330.8404;1;1;0;1;1;2;1;2;2;17;03;;0
5;1360;0053;01;3;1;1;1;2;1;1;4;1;1;3;3;3;1;1;1;1;9;1;1;2;1;2;2;2;24;13;;33;22;;25;23;;274.1951;;3;;4;;3;2;2;2;23;25;;0
5;1360;0096;02;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;6;2;1;1;1;1;2;1;07;03;13;03;13;22;12;11;17;96.76956;1;1;0;4;;3;1;1;1;12;17;11;0
5;1360;0097;01;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;6;3;1;2;2;1;1;1;07;03;10;03;10;13;12;17;25;152.5897;;1;2;4;;2;1;2;1;12;11;17;0
5;1370;0015;01;1;1;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;13;07;03;13;24;38;17;21;04;142.4949;;2;0;4;;3;1;2;1;17;21;13;0
5;1370;0049;04;2;1;1;1;1;1;2;6;2;2;2;1;2;1;1;2;1;6;2;1;2;2;1;1;1;03;22;07;34;04;38;17;04;02;652.8642;1;2;0;3;2;3;1;1;3;17;09;07;0
5;1370;0052;01;1;1;1;1;1;1;1;6;1;1;2;1;2;1;1;1;1;7;1;1;2;2;1;1;1;03;13;01;23;22;25;12;38;17;131.6121;;3;;4;;3;1;2;2;17;15;11;0
5;1370;0056;02;1;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;3;11;06;01;31;32;28;11;17;15;481.0681;1;3;;4;;3;1;1;3;15;11;21;0
5;1370;0061;02;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;9;1;1;2;1;1;1;1;06;24;03;03;38;25;15;23;17;240.5340;1;1;2;4;;3;1;1;2;17;23;11;0
5;1370;0005;02;1;1;1;1;1;1;1;5;1;3;3;3;3;1;1;1;1;1;1;1;2;1;1;1;1;03;18;07;38;34;21;17;07;23;179.0114;1;1;2;1;3;3;1;2;2;23;17;11;0
5;1370;0026;01;1;1;2;1;1;1;1;7;1;2;2;2;2;2;1;1;1;1;1;1;1;2;1;1;1;24;28;;10;25;;25;01;;121.8385;;3;;4;;0;0;0;0;17;11;;0
5;1370;0036;01;1;1;1;1;1;1;1;4;1;1;2;2;2;2;1;2;1;1;2;1;2;3;1;3;1;25;03;;04;07;;13;03;;80.75865;3;3;;4;;3;1;2;1;13;;;0
5;1370;0051;01;1;1;1;1;1;1;1;4;1;1;1;1;2;2;1;1;2;3;2;3;1;1;1;2;1;03;07;;27;34;;33;17;;217.0275;1;1;0;4;;3;2;1;1;15;;;0
5;1370;0075;02;1;1;1;1;1;1;1;2;1;1;1;1;2;1;2;2;2;1;1;2;2;1;1;1;1;01;03;07;03;27;34;07;25;04;142.4949;2;1;2;4;;2;1;1;1;13;03;07;0
5;1370;0016;02;1;1;1;1;1;1;1;7;2;2;2;2;2;2;1;1;2;7;1;1;2;2;2;2;1;01;;;03;;;17;01;;237.0339;1;3;;4;;2;2;2;2;17;11;;0
5;1370;0034;02;1;1;3;1;3;1;1;2;2;2;1;1;3;1;1;1;3;8;1;1;1;3;1;1;1;06;18;;14;21;;15;04;14;131.6121;;2;0;4;;2;2;2;3;03;18;;0
5;1370;0045;01;1;1;1;1;1;1;1;6;3;2;2;2;2;1;2;2;2;6;2;1;2;2;1;1;1;07;16;01;02;04;03;04;17;11;142.4949;3;3;;4;;3;1;1;1;04;17;11;0
5;1370;0079;01;2;1;2;1;1;1;1;7;1;1;1;2;2;2;1;1;3;8;1;1;1;1;1;1;3;22;03;13;27;;;25;;;109.8211;;3;;4;;3;2;2;2;17;;;0
5;1370;0090;01;1;1;2;1;3;1;1;6;1;1;2;3;3;1;1;1;1;1;2;3;2;1;1;1;1;03;10;07;21;27;38;25;21;29;142.4949;3;3;;4;;0;0;0;0;29;23;31;0
5;1370;0092;01;1;1;1;1;1;1;1;4;1;2;1;1;2;1;1;1;1;7;2;1;2;2;1;1;2;03;01;06;21;27;23;11;10;04;149.3724;3;1;2;4;;2;1;1;2;11;17;04;0
5;1370;0105;01;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;6;1;2;2;1;1;1;1;03;22;07;03;27;02;29;25;03;131.6121;;3;;4;;3;3;1;1;17;11;33;0
5;1370;0002;02;1;1;1;1;1;1;1;6;1;3;1;1;1;1;1;1;1;6;2;1;2;1;1;1;1;03;06;;27;38;09;17;10;03;142.4949;;2;0;1;3;2;1;2;1;17;11;07;0
5;1370;0013;02;1;2;2;1;1;1;1;5;1;1;1;1;1;1;1;1;1;9;1;2;1;1;2;2;1;13;22;;25;22;37;25;04;08;715.0788;1;3;;4;;3;3;3;3;11;04;17;0
5;1370;0025;02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;3;3;2;1;03;01;;38;34;;11;04;;357.5394;2;1;0;4;;3;1;2;2;17;11;;0
5;1370;0057;01;2;2;2;1;2;1;1;4;1;2;2;2;2;2;2;2;2;1;3;2;2;1;2;2;1;03;22;;10;02;;04;;;321.4235;;3;;4;;2;2;2;1;17;;;0
5;1370;0060;03;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;1;6;1;1;2;2;3;1;1;24;03;33;21;38;35;03;17;04;618.6533;1;1;0;4;;2;1;2;3;17;04;29;0
5;1370;0062;01;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;7;1;3;1;1;1;1;1;22;23;;02;16;;18;17;;109.8211;;3;;4;;2;2;2;1;13;17;14;0
5;1370;0076;01;1;1;1;1;2;2;1;4;1;1;2;2;3;3;2;2;2;1;3;1;1;1;1;2;1;10;13;;10;04;02;04;10;17;322.5984;1;1;2;4;;3;1;2;1;17;11;;0
5;1370;0101;01;1;1;1;1;1;1;1;6;1;2;1;2;2;1;2;1;1;1;1;2;2;1;1;1;1;23;33;22;10;03;02;30;25;29;109.8211;;3;;4;;3;2;1;1;11;17;33;0
5;1370;0003;02;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;01;10;07;13;03;16;15;17;21;237.0339;;1;0;4;;1;1;1;1;16;17;13;0
5;1370;0011;02;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;13;05;03;28;27;34;04;11;17;142.4949;1;3;;4;;3;1;1;1;12;17;14;0
5;1370;0031;01;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;1;7;1;1;2;3;1;1;1;22;24;03;03;10;;17;11;;289.7202;;3;;4;;3;1;1;2;17;11;;0
5;1370;0054;01;1;1;1;2;1;1;1;7;1;2;2;1;2;1;2;1;1;1;1;1;1;3;1;2;1;22;13;;10;;;10;13;;142.4949;;2;0;4;;2;2;2;1;33;;;0
5;1370;0024;01;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;03;01;22;03;21;22;03;21;17;536.3091;2;2;0;4;;2;1;2;1;17;11;12;0
5;1370;0032;01;1;1;3;1;1;1;1;1;1;2;1;2;2;1;1;2;1;1;3;1;2;1;1;1;3;10;13;;04;03;;03;01;;109.8211;;3;;1;2;3;1;2;1;04;17;13;0
5;1370;0038;01;1;1;1;1;1;1;1;2;1;1;1;2;2;1;1;1;1;7;1;2;2;1;2;2;2;03;;;38;35;34;29;;;121.8385;;3;;4;;3;1;1;2;17;;;0
5;1370;0039;02;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;9;1;1;2;1;1;1;1;03;22;;03;22;;03;02;;131.6121;;3;;4;;2;1;2;1;17;11;;0
5;1370;0055;01;1;1;1;1;1;1;1;6;1;1;1;2;2;2;1;1;1;8;1;2;2;1;1;1;2;01;16;22;34;02;33;04;18;38;118.9020;2;3;;4;;3;1;1;1;16;;;0
5;1370;0070;03;1;1;1;2;1;1;1;5;2;2;1;2;3;1;2;3;1;6;1;3;2;1;2;2;1;36;23;21;37;21;18;11;21;;776.3547;;2;0;1;2;3;1;2;3;11;21;33;0
5;1370;0073;01;1;2;2;3;2;1;2;6;2;2;2;2;2;2;2;1;1;8;3;3;2;1;2;1;1;25;;;18;03;;03;;;109.8211;;3;;4;;3;1;2;1;17;;;0
5;1370;0080;01;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;8;1;1;2;1;3;2;1;24;13;;10;04;01;17;15;;109.8211;;3;;4;;3;1;2;1;17;02;;0
5;1370;0099;01;2;2;1;2;2;2;2;3;1;2;2;2;2;2;2;1;2;1;1;1;2;1;1;2;2;03;01;07;03;27;10;11;10;15;194.3511;1;1;0;4;;1;1;2;1;11;02;12;0
5;1370;0103;01;1;2;1;1;2;1;1;1;1;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;13;06;03;13;04;21;15;29;25;360.8011;1;1;2;1;1;1;1;1;1;15;29;04;0
