DP1;DP2;ECH;PER;NDEP;D2A;D2B;D3;D4;D5A;D5B;D6;D7;D8;D8C;D9;D11;D12;MOD;MODP;MOIP;DOIB;DIST;DISP;DFIN;D11;;
3;1010;0131;03;05;32;;1011;1650;30;;;1010;1655;0005;0;;;01;01;01;290;333;333;0;5;;4
3;1010;0131;03;06;30;;1010;1720;01;;;1010;1727;0007;0;;;01;01;01;406;467;467;0;5;;1
3;1010;0083;01;01;01;;1010;0820;25;;;1018;0830;0010;0;;;01;01;01;580;667;667;0;8;;1
3;1010;0083;01;02;25;;1018;1800;01;;;1010;1810;0010;0;;;01;01;01;580;667;667;0;9;;1
3;1010;0001;01;01;54;;9990;1300;01;;;1010;1800;0300;1;;;22;22;22;744858;895958;14363;0;5;;1
3;1010;0001;01;02;01;;1010;1945;51;;;1240;2000;0015;1;;;22;22;22;5860;12439;12439;0;5;;2
3;1010;0001;01;03;51;;1240;2200;01;;;1010;2220;0020;1;;;22;22;22;5860;12450;12450;0;5;;1
3;1010;0029;01;01;01;;1010;0925;25;;;1093;0940;0015;1;;;33;33;33;1436;2154;2154;0;8;;1
3;1010;0029;01;02;25;;1093;1115;01;;;1010;1133;0018;1;;;33;33;33;1436;2154;2154;0;9;;1
3;1010;0029;01;03;01;;1010;1400;30;;;1010;1405;0005;0;;;01;01;01;290;333;333;0;5;;6
3;1010;0029;01;04;30;;1010;1445;33;;;1010;1446;0001;0;;;01;01;01;58;67;67;0;5;;6
3;1010;0029;01;05;33;;1010;1516;30;;;1010;1517;0001;0;;;01;01;01;58;67;67;0;5;;6
3;1010;0029;01;06;30;;1010;1521;30;;;1010;1522;0001;0;;;01;01;01;58;67;67;0;5;;6
3;1010;0029;01;07;30;;1010;1530;30;;;1010;1534;0004;0;;;01;01;01;232;267;267;0;5;;6
3;1010;0029;01;08;30;;1010;1544;01;;;1010;1550;0006;0;;;01;01;01;348;400;400;0;5;;1
3;1010;0048;01;01;01;;1010;0815;11;;;1253;0840;0025;1;;;33;33;33;6343;9514;9514;0;6;;1
3;1010;0048;01;02;11;;1253;1610;13;;;1253;1625;0015;1;;;33;33;33;2215;3322;3322;0;2;;3
3;1010;0048;01;03;13;;1253;1740;74;11;;1015;1755;0015;1;;;33;33;33;4319;6479;6479;0;2;;3
3;1010;0048;01;04;72;11;1015;1800;01;;;1010;1810;0010;0;;;01;01;01;580;667;667;0;2;;3
3;1010;0048;02;01;01;;1010;0830;11;;;1010;0845;0015;0;;;01;01;01;870;1000;1000;0;6;;1
3;1010;0048;02;02;11;;1010;1745;01;;;1010;1800;0015;0;;;01;01;01;870;1000;1000;0;7;;1
3;1010;0051;01;01;54;;9620;1500;01;;;1010;1605;0065;1;;;51;51;51;43833;65749;18591;0;5;;1
3;1010;0051;01;02;01;;1010;1730;33;;;1010;1735;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1010;0051;01;03;33;;1010;1750;01;;;1010;1755;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0110;01;01;01;;1010;0800;25;;;1093;0820;0020;1;;;33;33;33;2068;3102;3102;0;8;;1
3;1010;0110;01;02;25;;1093;1200;01;;;1010;1220;0020;1;;;33;33;33;2068;3102;3102;0;9;;1
3;1010;0013;01;01;01;;1010;1450;33;;;1030;1510;0020;0;;;01;01;01;1159;1333;1333;0;5;;2
3;1010;0013;01;02;33;;1030;1515;01;;;1010;1540;0025;0;;;01;01;01;1449;1667;1667;0;5;;1
3;1010;0013;01;03;01;;1010;1800;32;;;1031;1825;0025;0;;;01;01;01;1449;1667;1667;0;5;;5
3;1010;0013;01;04;32;;1031;1845;54;;;1040;1900;0015;0;;;01;01;01;870;1000;1000;0;5;;5
3;1010;0013;01;05;54;;1040;2135;53;;;1030;2155;0020;0;;;01;01;01;1159;1333;1333;0;5;;5
3;1010;0013;01;06;53;;1030;2430;53;;;1030;2440;0010;0;;;01;01;01;580;667;667;0;5;;5
3;1010;0013;01;07;53;;1030;2700;01;;;1010;2725;0025;0;;;01;01;01;1449;1667;1667;0;5;;1
3;1010;0015;01;01;54;;9625;0800;61;24;;9621;0810;0010;1;;;21;21;21;4976;5625;0;0;5;;1
3;1010;0015;01;02;63;24;9621;0810;29;;;9621;0815;0005;1;;;21;21;21;1003;1805;0;0;5;;1
3;1010;0015;01;03;29;;9621;1205;54;;;9625;1220;0015;1;;;21;21;21;4976;5667;0;0;5;;1
3;1010;0015;01;04;54;;9625;1325;29;;;9621;1340;0015;1;;;21;21;21;4976;5625;0;0;5;;1
3;1010;0015;01;05;29;;9621;1615;54;;;9625;1630;0015;1;;;21;21;21;4976;5667;0;0;5;;1
3;1010;0015;01;06;54;;9625;1800;01;;;1010;1845;0045;1;;;21;21;21;29448;40292;26582;0;5;;1
3;1010;0015;01;07;01;;1010;2115;51;;;1254;2135;0020;1;;;21;21;21;4404;8738;8738;0;5;;2
3;1010;0015;01;08;51;;1254;2415;01;;;1010;2430;0015;1;;;21;21;21;4404;8594;8594;0;5;;1
3;1010;0075;01;01;01;;1010;0845;25;;;1093;0910;0025;1;;;33;33;33;2068;3102;3102;0;8;;1
3;1010;0075;01;02;25;;1093;1120;32;;;1011;1145;0025;1;;;33;33;33;2068;3102;3102;0;4;;2
3;1010;0075;01;03;32;;1011;1320;01;;;1010;1330;0010;0;;;01;01;01;580;667;667;0;4;;2
3;1010;0078;01;01;01;;1010;1050;11;;;1050;1115;0025;1;;;33;33;33;2273;3410;3410;0;6;;1
3;1010;0078;01;02;11;;1050;1340;01;;;1010;1400;0020;1;;;33;33;33;2273;3410;3410;0;7;;1
3;1010;0078;01;03;01;;1010;1410;42;;;1010;1415;0005;0;;;01;01;01;290;333;333;0;5;;4
3;1010;0078;01;04;42;;1010;1415;32;;;1471;1445;0030;1;;;33;33;33;9746;14619;14619;0;5;;4
3;1010;0078;01;05;32;;1471;1700;32;;;1011;1730;0030;1;;;33;33;33;9746;14619;14619;0;5;;4
3;1010;0078;01;06;32;;1011;1735;01;;;1010;1740;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0085;01;01;01;;1010;0750;11;;;1081;0805;0015;1;;;21;21;21;1867;2710;2710;0;6;;1
3;1010;0085;01;02;11;;1081;1755;01;;;1010;1810;0015;1;;;21;21;21;1867;3586;3586;0;7;;1
3;1010;0085;01;03;01;;1010;1830;64;21;;1020;1835;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1010;0085;01;04;62;21;1020;1845;01;;;1010;1850;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0085;02;01;01;;1010;0750;61;21;;1020;0755;0005;0;;;01;01;01;290;333;333;0;1;;2
3;1010;0085;02;02;63;21;1020;0817;11;;;1560;0845;0028;2;;;33;33;33;6522;9783;9783;0;1;;2
3;1010;0085;02;03;11;;1560;1830;01;;;1010;1900;0030;2;;;33;33;33;6245;9367;9367;0;7;;1
3;1010;0127;02;01;01;;1010;0540;11;;;9595;0615;0035;1;;;21;21;21;32527;42423;13954;0;6;;1
3;1010;0127;02;02;11;;9595;1610;01;;;1010;1645;0035;1;;;21;21;21;32527;43284;13961;0;7;;1
3;1010;0127;02;03;01;;1010;1650;33;;;1020;1655;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1010;0127;02;04;33;;1020;1700;01;;;1010;1705;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0130;01;01;01;;1010;1100;32;;;1011;1107;0007;0;;;01;01;01;406;467;467;0;5;;3
3;1010;0130;01;02;32;;1011;1205;52;;;1015;1218;0013;0;;;01;01;01;754;867;867;0;5;;3
3;1010;0130;01;03;52;;1015;1218;01;;;1010;1231;0013;0;;;01;01;01;754;867;867;0;5;;1
3;1010;0130;01;04;01;;1010;1800;52;;;1010;1815;0015;0;;;01;01;01;870;1000;1000;0;5;;2
3;1010;0130;01;05;52;;1010;1815;01;;;1010;1830;0015;0;;;01;01;01;870;1000;1000;0;5;;1
3;1010;0130;02;01;01;;1010;0830;11;;;1060;0845;0015;1;;;10;10;10;1221;1571;1571;0;6;;1
3;1010;0130;02;02;11;;1060;1725;13;;;1080;1750;0025;1;;;10;10;10;2904;3726;3726;0;2;;2
3;1010;0130;02;03;13;;1080;1945;01;;;1010;2000;0015;1;;;10;10;10;1793;2892;2892;0;2;;2
3;1010;0132;01;01;01;;1010;0730;11;;;1010;0737;0007;0;;;01;01;01;406;467;467;0;6;;1
3;1010;0132;01;02;11;;1010;1200;01;;;1010;1207;0007;0;;;01;01;01;406;467;467;0;7;;1
3;1010;0132;01;03;01;;1010;1240;33;;;1015;1244;0004;0;;;01;01;01;232;267;267;0;1;;2
3;1010;0132;01;04;33;;1015;1249;11;;;1010;1252;0003;0;;;01;01;01;174;200;200;0;1;;2
3;1010;0132;01;05;11;;1010;1800;01;;;1010;1807;0007;0;;;01;01;01;406;467;467;0;7;;1
3;1010;0132;02;01;01;;1010;1630;33;;;1010;1635;0005;0;;;01;01;01;290;333;333;0;5;;3
3;1010;0132;02;02;33;;1010;1700;33;;;1010;1704;0004;0;;;01;01;01;232;267;267;0;5;;3
3;1010;0132;02;03;33;;1010;1706;01;;;1010;1707;0001;0;;;01;01;01;58;67;67;0;5;;1
3;1010;0145;01;01;11;;9594;0600;01;;;1010;0650;0050;1;;;21;21;21;46300;63340;13961;0;7;;1
3;1010;0145;01;02;01;;1010;0830;64;01;;1020;0838;0008;0;;;01;01;01;464;533;533;0;5;;3
3;1010;0145;01;03;62;01;1020;0838;61;21;;1020;0843;0005;0;;;01;01;01;290;333;333;0;5;;3
3;1010;0145;01;04;63;21;1020;0855;01;;;1010;0900;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0145;01;05;01;;1010;1130;64;21;;1020;1135;0005;0;;;01;01;01;290;333;333;0;5;;5
3;1010;0145;01;06;62;21;1020;1140;53;;;1010;1155;0015;0;;;01;01;01;870;1000;1000;0;5;;5
3;1010;0145;01;07;53;;1010;1300;51;;;1020;1315;0015;0;;;01;01;01;870;1000;1000;0;5;;5
3;1010;0145;01;08;51;;1020;1340;61;21;;1020;1341;0001;0;;;01;01;01;58;67;67;0;5;;5
3;1010;0145;01;09;63;21;1020;1342;01;;;1010;1347;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0145;01;10;01;;1010;2030;11;;;9594;2120;0050;1;;;21;21;21;46300;63682;13954;0;6;;1
3;1010;0153;01;01;01;;1010;0725;25;;;1253;0750;0025;2;;;33;33;33;6188;9282;9282;0;8;;1
3;1010;0153;01;02;25;;1253;1800;01;;;1010;1825;0025;2;;;33;33;33;6188;9282;9282;0;9;;1
3;1010;0014;01;01;01;;1010;0830;61;22;;1020;0840;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1010;0014;01;02;63;22;1020;0840;01;;;1010;0850;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1010;0014;01;03;01;;1010;1140;11;;;1010;1155;0015;0;;;01;01;01;870;1000;1000;0;6;;1
3;1010;0014;01;04;11;;1010;1400;53;;;1010;1405;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1010;0014;01;05;53;;1010;1455;11;;;1010;1500;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0014;01;06;11;;1010;2000;33;;;1010;2010;0010;0;;;01;01;01;580;667;667;0;2;;2
3;1010;0014;01;07;33;;1010;2020;01;;;1010;2025;0005;0;;;01;01;01;290;333;333;0;2;;2
3;1010;0014;01;08;01;;1010;2130;53;;;1050;2140;0010;1;;;22;22;22;1204;2038;2038;0;5;;3
3;1010;0014;01;09;53;;1050;2300;33;;;1020;2305;0005;1;;;22;22;22;1201;1901;1901;0;5;;3
3;1010;0014;01;10;33;;1020;2307;01;;;1010;2315;0008;1;;;22;22;22;422;638;638;0;5;;1
3;1010;0014;02;01;01;;1010;0830;22;;;1020;0840;0010;0;;;01;01;01;580;667;667;0;8;;1
3;1010;0014;02;02;22;;1020;1830;33;;;1010;1835;0005;0;;;01;01;01;290;333;333;0;4;;2
3;1010;0014;02;03;33;;1010;1845;01;;;1010;1850;0005;0;;;01;01;01;290;333;333;0;4;;2
3;1010;0014;03;01;01;;1010;0830;22;;;1020;0840;0010;0;;;01;01;01;580;667;667;0;8;;1
3;1010;0014;03;02;22;;1020;1830;33;;;1010;1835;0005;0;;;01;01;01;290;333;333;0;4;;2
3;1010;0014;03;03;33;;1010;1845;01;;;1010;1850;0005;0;;;01;01;01;290;333;333;0;4;;2
3;1010;0067;01;01;01;;1010;0900;11;;;1015;0905;0005;0;;;01;01;01;290;333;333;0;6;;1
3;1010;0067;01;02;11;;1015;1800;01;;;1010;1805;0005;0;;;01;01;01;290;333;333;0;7;;1
3;1010;0067;01;03;01;;1010;1830;54;;;9595;1910;0040;1;;;21;21;21;34209;38716;13138;0;5;;2
3;1010;0067;01;04;54;;9595;2100;01;;;1010;2140;0040;1;;;21;21;21;34209;39723;14114;0;5;;1
3;1010;0082;01;01;01;;1010;0800;25;;;1473;0830;0030;1;;;51;51;51;9263;13894;13894;0;8;;1
3;1010;0082;01;02;25;;1473;1215;33;;;1470;1222;0007;0;;;01;01;01;406;467;467;0;5;;2
3;1010;0082;01;03;33;;1470;1230;25;;;1473;1237;0007;0;;;01;01;01;406;467;467;0;5;;1
3;1010;0082;01;04;25;;1473;1940;01;;;1010;2000;0020;1;;;51;51;51;9263;13894;13894;0;9;;1
3;1010;0082;02;01;01;;1010;0820;25;;;1473;0910;0050;1;;;51;51;51;9263;13894;13894;0;8;;1
3;1010;0082;02;02;25;;1473;1215;33;;;1470;1222;0007;0;;;01;01;01;406;467;467;0;5;;2
3;1010;0082;02;03;33;;1470;1230;25;;;1473;1237;0007;0;;;01;01;01;406;467;467;0;5;;1
3;1010;0082;02;04;25;;1473;1750;01;;;1010;1830;0040;1;;;33;33;33;9263;13894;13894;0;9;;1
3;1010;0149;01;01;01;;1010;0750;11;;;1078;0800;0010;0;;;01;01;01;580;667;667;0;6;;1
3;1010;0149;01;02;11;;1078;1200;01;;;1010;1210;0010;0;;;01;01;01;580;667;667;0;7;;1
3;1010;0149;01;03;01;;1010;1320;11;;;1078;1330;0010;0;;;01;01;01;580;667;667;0;6;;1
3;1010;0149;01;04;11;;1078;1800;01;;;1010;1810;0010;0;;;01;01;01;580;667;667;0;7;;1
3;1010;0149;02;01;01;;1010;0720;25;;;3033;0755;0035;1;;;51;51;51;20272;30408;19060;0;8;;1
3;1010;0149;02;02;25;;3033;1625;01;;;1010;1650;0025;1;;;51;51;51;20272;30408;19686;0;9;;1
3;1010;0149;02;03;01;;1010;1730;32;;;1010;1735;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1010;0149;02;04;32;;1010;1800;01;;;1010;1805;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0156;01;01;01;;1010;0400;13;;;9990;0700;0180;1;;;22;22;22;230289;282058;19039;0;5;;3
3;1010;0156;01;02;13;;9990;1130;54;;;5210;1300;0090;1;;;22;22;22;171554;210356;0;0;5;;3
3;1010;0156;01;03;54;;5210;2430;01;;;1010;2600;0090;1;;;22;22;22;93452;112704;16457;0;5;;1
3;1010;0003;01;01;01;;1010;0840;25;;;1053;0850;0010;0;;;01;01;01;580;667;667;0;8;;1
3;1010;0003;01;02;25;;1053;1250;53;;;1010;1307;0017;0;;;01;01;01;986;1133;1133;0;5;;2
3;1010;0003;01;03;53;;1010;1345;25;;;1053;1400;0015;0;;;01;01;01;870;1000;1000;0;5;;1
3;1010;0003;01;04;25;;1053;1740;42;;;1010;1754;0014;0;;;01;01;01;812;933;933;0;4;;2
3;1010;0003;01;05;42;;1010;1756;01;;;1010;1805;0009;0;;;01;01;01;522;600;600;0;4;;2
3;1010;0008;01;01;01;;1010;0830;29;;;1238;0900;0030;2;;;33;33;33;6566;9848;9848;0;5;;5
3;1010;0008;01;02;29;;1238;1215;53;;;1550;1220;0005;1;;;22;22;22;2439;3344;3344;0;5;;5
3;1010;0008;01;03;53;;1550;1415;29;;;1238;1420;0005;1;;;22;22;22;2439;4242;4242;0;5;;5
3;1010;0008;01;04;29;;1238;1820;33;;;1010;1900;0040;2;;;32;32;32;6612;9918;9918;0;5;;5
3;1010;0008;01;05;33;;1010;1910;01;;;1010;1915;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0021;01;01;01;;1010;0800;11;;;1190;0830;0030;1;;;31;31;31;3044;4566;4566;0;6;;1
3;1010;0021;01;02;11;;1190;1700;01;;;1010;1730;0030;1;;;31;31;31;3044;4566;4566;0;7;;1
3;1010;0023;01;01;01;;1010;0800;11;;;1248;0835;0035;1;;;33;33;33;5938;8907;8907;0;6;;1
3;1010;0023;01;02;11;;1248;1800;01;;;1010;1840;0040;1;;;33;33;33;5938;8907;8907;0;7;;1
3;1010;0023;01;03;01;;1010;1930;32;;;1011;1940;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1010;0023;01;04;32;;1011;2020;01;;;1010;2030;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1010;0032;01;01;01;;1010;1545;41;;;1010;1600;0015;0;;;01;01;01;870;1000;1000;0;5;;3
3;1010;0032;01;02;41;;1010;1650;31;;;1011;1700;0010;0;;;01;01;01;580;667;667;0;5;;3
3;1010;0032;01;03;31;;1011;1850;01;;;1010;1910;0020;0;;;01;01;01;1159;1333;1333;0;5;;1
3;1010;0032;02;01;01;;1010;0800;23;;;1020;0830;0030;1;;;33;33;33;420;630;630;0;8;;1
3;1010;0032;02;02;23;;1020;1630;01;;;1010;1700;0030;1;;;33;33;33;420;630;630;0;9;;1
3;1010;0032;02;03;01;;1010;1720;31;;;1011;1730;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1010;0032;02;04;31;;1011;1850;01;;;1010;1910;0020;0;;;01;01;01;1159;1333;1333;0;5;;1
3;1010;0032;02;05;01;;1010;2000;33;;;1010;2005;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1010;0032;02;06;33;;1010;2015;01;;;1010;2020;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0039;01;01;01;;1010;0700;33;;;1010;0702;0002;0;;;01;01;01;116;133;133;0;1;;2
3;1010;0039;01;02;33;;1010;0710;11;;;1250;0730;0020;1;;;33;33;33;4655;6982;6982;0;1;;2
3;1010;0039;01;03;11;;1250;1210;53;;;1250;1215;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1010;0039;01;04;53;;1250;1330;11;;;1250;1335;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0039;01;05;11;;1250;1700;01;;;1010;1730;0030;1;;;33;33;33;4655;6982;6982;0;7;;1
3;1010;0039;01;06;01;;1010;1930;53;;;1010;1935;0005;0;;;01;01;01;290;333;333;0;5;;3
3;1010;0039;01;07;53;;1010;2000;33;;;1010;2005;0005;0;;;01;01;01;290;333;333;0;5;;3
3;1010;0039;01;08;33;;1010;2020;01;;;1010;2030;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1010;0045;01;01;01;;1010;0910;25;;;1053;0925;0015;1;;;10;10;10;1622;2162;2162;0;8;;1
3;1010;0045;01;02;25;;1053;1215;01;;;1010;1230;0015;1;;;10;10;10;1622;2162;2162;0;9;;1
3;1010;0045;01;03;01;;1010;1300;25;;;1053;1315;0015;1;;;10;10;10;1622;2162;2162;0;8;;1
3;1010;0045;01;04;25;;1053;2030;32;;;1011;2048;0018;1;;;10;10;10;1949;2646;2646;0;4;;2
3;1010;0045;01;05;32;;1011;2110;01;;;1010;2115;0005;0;;;01;01;01;290;333;333;0;4;;2
3;1010;0054;01;01;01;;1010;0820;11;;;1318;0845;0025;1;;;21;21;21;7884;12372;12372;0;6;;1
3;1010;0054;01;02;11;;1318;1245;32;;;1281;1250;0005;1;;;22;22;22;2115;4045;4045;0;5;;2
3;1010;0054;01;03;32;;1281;1300;11;;;1318;1305;0005;1;;;22;22;22;2115;4123;4123;0;5;;1
3;1010;0054;01;04;11;;1318;1750;01;;;1010;1830;0040;1;;;21;21;21;7884;12828;12828;0;7;;1
3;1010;0054;01;05;01;;1010;1850;31;;;1011;1855;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1010;0054;01;06;31;;1011;1945;01;;;1010;1950;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0054;02;01;01;;1010;0840;29;;;1102;0905;0025;1;;;33;33;33;3913;5869;5869;0;3;;2
3;1010;0054;02;02;29;;1102;1335;25;;;1302;1340;0005;0;;;01;01;01;290;333;333;0;3;;2
3;1010;0054;02;03;25;;1302;1800;01;;;1010;1830;0030;1;;;33;33;33;3913;5869;5869;0;9;;1
3;1010;0054;02;04;01;;1010;1850;31;;;1011;1855;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1010;0054;02;05;31;;1011;1945;01;;;1010;1950;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0060;01;01;01;;1010;0725;29;;;9591;0820;0055;1;;;51;51;51;29725;44588;16488;0;5;;4
3;1010;0060;01;02;29;;9591;1220;53;;;9591;1225;0005;0;;;01;01;01;290;333;0;0;5;;4
3;1010;0060;01;03;53;;9591;1330;29;;;9591;1335;0005;0;;;01;01;01;290;333;0;0;5;;4
3;1010;0060;01;04;29;;9591;1815;01;;;1010;1905;0050;1;;;51;51;51;29725;44588;15352;0;5;;1
3;1010;0060;01;05;01;;1010;2040;51;;;1010;2043;0003;0;;;01;01;01;174;200;200;0;5;;2
3;1010;0060;01;06;51;;1010;2330;01;;;1010;2333;0003;0;;;01;01;01;174;200;200;0;5;;1
3;1010;0076;01;01;01;;1010;0830;13;;;1250;0850;0020;1;;;33;33;33;4655;6982;6982;0;5;;4
3;1010;0076;01;02;13;;1250;1200;33;;;1251;1210;0010;0;;;01;01;01;580;667;667;0;5;;4
3;1010;0076;01;03;33;;1251;1220;13;;;1250;1230;0010;0;;;01;01;01;580;667;667;0;5;;4
3;1010;0076;01;04;13;;1250;1800;01;;;1010;1825;0025;1;;;33;33;33;4655;6982;6982;0;5;;1
3;1010;0076;02;01;01;;1010;0830;13;;;1420;0930;0060;1;;;33;33;33;12274;18411;18411;0;5;;2
3;1010;0076;02;02;13;;1420;1845;01;;;1010;1910;0025;1;;;22;22;22;12642;16314;16314;0;5;;1
3;1010;0081;01;01;01;;1010;1405;25;;;1250;1430;0025;1;;;33;33;33;4655;6982;6982;0;8;;1
3;1010;0081;01;02;25;;1250;1635;32;;;1010;1655;0020;1;;;33;33;33;4655;6982;6982;0;4;;4
3;1010;0081;01;03;32;;1010;1710;30;;;1010;1715;0005;0;;;01;01;01;290;333;333;0;4;;4
3;1010;0081;01;04;30;;1010;1735;33;;;1010;1740;0005;0;;;01;01;01;290;333;333;0;4;;4
3;1010;0081;01;05;33;;1010;1745;01;;;1010;1750;0005;0;;;01;01;01;290;333;333;0;4;;4
3;1010;0081;01;06;01;;1010;2015;33;;;1010;2016;0001;0;;;01;01;01;58;67;67;0;5;;2
3;1010;0081;01;07;33;;1010;2045;01;;;1010;2050;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0081;02;01;01;;1010;1345;32;;;1010;1350;0005;0;;;01;01;01;290;333;333;0;5;;4
3;1010;0081;02;02;32;;1010;1405;32;;;1011;1406;0001;0;;;01;01;01;58;67;67;0;5;;4
3;1010;0081;02;03;32;;1011;1425;30;;;1011;1435;0010;0;;;01;01;01;580;667;667;0;5;;4
3;1010;0081;02;04;30;;1011;1455;01;;;1010;1505;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1010;0081;02;05;01;;1010;1945;33;;;1010;1946;0001;0;;;01;01;01;58;67;67;0;5;;2
3;1010;0081;02;06;33;;1010;2000;01;;;1010;2001;0001;0;;;01;01;01;58;67;67;0;5;;1
3;1010;0084;01;01;01;;1010;0815;11;;;1010;0820;0005;0;;;01;01;01;290;333;333;0;6;;1
3;1010;0084;01;02;11;;1010;1230;31;;;1011;1240;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1010;0084;01;03;31;;1011;1345;11;;;1010;1355;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1010;0084;01;04;11;;1010;1730;01;;;1010;1735;0005;0;;;01;01;01;290;333;333;0;7;;1
3;1010;0084;01;05;01;;1010;1810;51;;;1030;1830;0020;1;;;33;33;33;2431;3646;3646;0;5;;2
3;1010;0084;01;06;51;;1030;2030;01;;;1010;2050;0020;1;;;33;33;33;2431;3646;3646;0;5;;1
3;1010;0086;01;01;01;;1010;0800;11;;;9625;0840;0040;1;;;21;21;21;27173;37808;24135;0;6;;1
3;1010;0086;01;02;11;;9625;1145;51;;;9625;1205;0020;1;;;21;21;21;1288;2319;0;0;5;;2
3;1010;0086;01;03;51;;9625;1315;11;;;9625;1335;0020;1;;;21;21;21;1288;2319;0;0;5;;1
3;1010;0086;01;04;11;;9625;1730;01;;;1010;1815;0045;1;;;21;21;21;27173;38033;24602;0;7;;1
3;1010;0086;01;05;01;;1010;2000;53;;;1060;2010;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1010;0086;01;06;53;;1060;2400;01;;;1010;2410;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1010;0086;02;01;01;;1010;0845;11;;;1078;0855;0010;0;;;01;01;01;580;667;667;0;6;;1
3;1010;0086;02;02;11;;1078;1230;53;;;1015;1232;0002;0;;;01;01;01;116;133;133;0;5;;2
3;1010;0086;02;03;53;;1015;1300;11;;;1078;1302;0002;0;;;01;01;01;116;133;133;0;5;;1
3;1010;0086;02;04;11;;1078;1750;33;;;1060;1800;0010;0;;;01;01;01;580;667;667;0;2;;4
3;1010;0086;02;05;33;;1060;1815;33;;;1060;1816;0001;0;;;01;01;01;58;67;67;0;2;;4
3;1010;0086;02;06;33;;1060;1835;33;;;1060;1836;0001;0;;;01;01;01;58;67;67;0;2;;4
3;1010;0086;02;07;33;;1060;1845;01;;;1010;1900;0015;0;;;01;01;01;870;1000;1000;0;2;;4
3;1010;0086;02;08;01;;1010;2000;53;;;1060;2010;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1010;0086;02;09;53;;1060;2400;01;;;1010;2410;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1010;0106;01;01;01;;1010;0815;42;;;1020;0830;0015;0;;;01;01;01;870;1000;1000;0;5;;6
3;1010;0106;01;02;42;;1020;0930;42;;;1010;0940;0010;0;;;01;01;01;580;667;667;0;5;;6
3;1010;0106;01;03;42;;1010;1000;42;;;1010;1015;0015;0;;;01;01;01;870;1000;1000;0;5;;6
3;1010;0106;01;04;42;;1010;1044;52;;;1010;1057;0013;0;;;01;01;01;754;867;867;0;5;;6
3;1010;0106;01;05;52;;1010;1057;42;;;1010;1110;0013;0;;;01;01;01;754;867;867;0;5;;6
3;1010;0106;01;06;42;;1010;1135;01;;;1010;1140;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1010;0107;01;01;01;;1010;0805;11;;;1015;0807;0002;0;;;01;01;01;116;133;133;0;6;;1
3;1010;0107;01;02;11;;1015;0820;13;;;1126;0825;0005;1;;;51;51;51;3499;5249;5249;0;2;;3
3;1010;0107;01;03;13;;1126;0950;13;;;1078;1000;0010;1;;;51;51;51;3499;5249;5249;0;2;;3
3;1010;0107;01;04;13;;1078;1300;01;;;1010;1310;0010;0;;;01;01;01;580;667;667;0;2;;3
3;1010;0107;01;05;01;;1010;1400;13;;;1126;1415;0015;1;;;51;51;51;3499;5249;5249;0;5;;2
3;1010;0107;01;06;13;;1126;1740;01;;;1010;1748;0008;1;;;51;51;51;3499;5249;5249;0;5;;1
3;1010;0133;01;01;01;;1010;0735;25;;;1253;0755;0020;1;;;33;33;33;5768;8652;8652;0;8;;1
3;1010;0133;01;02;25;;1253;1220;01;;;1010;1235;0015;1;;;33;33;33;5768;8652;8652;0;9;;1
3;1010;0133;01;03;01;;1010;1415;31;;;1011;1418;0003;0;;;01;01;01;174;200;200;0;5;;2
