PP1;PP2;ECH;PER;PP3;P1;P2;P3;P4;P4A;P4B;P5;P6;P7;P8;P9;P10;P12;P13;DP13;P15;P17;P17A;P15A;P23A;P20;P21;P23;P24;P25;P19;P19A;COEQ;PL9A;PL9B;PLP2;PL27;PL24;PL25;PL26;PL28;PL29;PWE;PFIN
2;1490;0023;02;1;1;2;2;046;1;1;1;3;6;0;54;4;;;0;;;;;4;5;5;1;1;5;1;;94.15743;5   3;;1;0;;;;;;;
2;1490;0023;03;1;1;1;3;018;1;1;2;0;5;0;85;3;5;3023;6668;4;;3;1;2;2;5;5;1;1;1;;106.6859;455513;;0;0;;;;;;;
2;1490;0023;04;1;1;1;3;012;1;1;2;0;5;0;84;4;5;1550;2456;;;;;2;5;5;5;1;5;1;;93.86351;5   3;;0;0;;;;;;;
2;1490;0052;01;3;1;2;1;026;1;1;2;3;6;0;66;1;;;0;;;;;1;1;5;5;5;1;1;;196.8618;41513;;0;0;;;;;;;
2;1490;0083;01;3;1;2;1;072;1;1;1;3;7;0;41;4;;;0;;;;;2;2;5;5;1;5;1;;155.1205;5   3;;1;0;;;;;;;
2;1490;0089;01;5;1;1;1;027;1;2;1;5;1;0;61;4;5;8888;0;;;;;1;5;5;1;5;5;1;1;196.8618;51 5   3;;0;0;;;;;;;
2;1490;0109;01;5;1;2;1;048;1;1;1;4;1;0;47;4;5;1470;904;1;3;;2;1;5;5;1;5;5;1;1;65.42152;5135   3;;1;0;;;;;;;
2;1490;0109;02;5;1;2;3;018;1;1;2;2;6;0;81;3;;;0;;;;;1;5;5;5;2;2;2;;74.12646;52443;02;0;0;;;;;;;
2;1500;0036;01;1;1;2;1;054;1;1;1;4;1;0;51;1;5;1500;1537;1;3;;1;4;4;5;1;4;4;1;1;93.62105;5235   3;;1;0;;;;;;;
2;1500;0036;02;1;1;2;3;023;1;1;1;0;4;1;87;1;5;3033;14591;1;4;;1;4;4;5;1;4;4;1;;106.0703;35   3;;0;0;;;;;;;
2;1500;0066;01;1;1;1;1;029;1;1;1;6;1;0;36;1;5;1060;7846;3;;1;4;1;5;5;1;5;1;1;1;104.6939;51441153;;0;0;;;;;;;
2;1500;0066;02;1;1;2;2;028;1;1;2;5;2;0;54;1;5;1190;4139;4;;1;4;1;5;5;5;2;1;1;1;104.6939;51445152;;1;0;;;;;;;
2;1500;0066;03;1;1;1;3;001;;;;;;;;;;;0;;;;;;;;;;;;;92.53286;;;0;0;;;;;;;
2;1500;0087;01;1;1;1;1;066;1;1;1;4;7;0;41;3;;;0;;;;;1;5;5;2;4;2;1;;80.52916;52223;;0;0;;;;;;;
2;1500;0087;02;1;1;1;4;040;1;1;1;3;1;0;41;4;5;1500;1046;3;;3;2;1;5;5;2;4;3;1;1;93.62105;5235   3;;0;0;;;;;;;
2;1500;0040;01;5;1;1;1;063;1;1;1;6;1;0;36;2;4;1050;9421;4;;2;1;1;5;5;4;4;1;1;1;96.65983;53341153;;0;0;;;;;;;
2;1500;0040;02;5;1;2;2;058;1;1;1;6;1;0;32;3;4;1460;2696;1;3;;1;4;4;5;1;4;3;1;1;96.65983;5333   3;;0;0;;;;;;;
2;1500;0077;01;2;1;1;1;018;1;1;1;0;4;0;86;3;5;1500;440;4;;1;1;1;5;5;5;3;1;1;;106.0703;331343;;1;0;;;;;;;
2;1500;0077;02;2;1;1;4;018;1;1;2;0;4;0;86;3;5;1500;440;4;;1;1;1;5;5;5;3;1;1;;106.0703;331343;;0;0;;;;;;;
2;1500;0002;01;2;1;1;1;026;1;1;1;4;6;1;61;4;;;0;;;;;5;5;5;1;5;5;1;;67.82089;4   3;;0;0;;;;;;;
2;1500;0002;02;2;1;2;2;023;1;1;2;4;2;0;56;2;5;8888;0;;;;;1;5;5;5;1;1;1;1;106.0703;51 44113;;0;0;;;;;;;
2;1500;0028;01;2;1;1;1;066;1;2;2;6;7;0;41;3;;;0;;;;;1;5;5;5;3;1;1;;175.3361;41423;;1;0;;;;;;;
2;1500;0032;01;4;1;1;1;033;2;1;2;5;6;0;61;1;;;0;;;;;1;1;5;5;2;1;1;;147.6664;51113;;0;0;;;;;;;
2;1500;0056;01;3;1;1;1;068;1;1;1;6;7;0;36;4;;;0;;;;;5;5;5;1;5;5;1;;80.52916;5   3;;0;0;;;;;;;
2;1500;0056;02;3;1;2;2;063;1;1;1;6;7;0;41;4;;;0;;;;;2;5;5;1;3;5;1;;96.65983;5   3;;0;0;;;;;;;
2;1500;0071;01;3;1;1;1;024;1;1;2;4;6;0;51;3;;;0;;;;;2;4;4;5;1;1;2;;106.0703;31113;01;0;0;;;;;;;
2;1500;0071;02;3;1;2;2;020;1;1;2;4;6;0;54;3;;;0;;;;;1;5;5;5;1;1;1;;106.0703;41113;;0;0;;;;;;;
2;1500;0078;01;2;1;1;1;039;1;1;2;5;6;0;36;3;;;0;;;;;1;5;5;5;2;1;1;;147.6664;41433;;1;0;;;;;;;
2;1500;0119;01;4;1;1;1;047;1;2;2;2;1;0;61;2;5;1040;11725;4;;3;4;1;4;5;5;4;1;1;1;203.8411;52441143;;1;0;;;;;;;
2;1500;0005;01;5;1;1;1;059;1;2;1;2;1;0;61;4;5;1170;9376;1;5;;5;2;5;5;1;5;5;1;1;96.65983;5235   3;;0;0;;;;;;;
2;1500;0005;02;5;1;2;2;052;1;1;1;2;1;0;56;4;5;8888;0;;;;;1;5;5;2;1;5;1;6;93.62105;52 5   3;;0;0;;;;;;;
2;1500;0008;01;2;1;1;1;060;1;2;1;2;6;0;56;1;;;0;;;;;1;4;5;1;1;3;1;;235.0718;5   3;;0;0;;;;;;;
2;1500;0008;02;2;1;2;2;045;1;1;1;3;1;0;46;4;5;1560;2527;1;4;;4;1;5;5;1;2;5;1;1;227.6817;5145   3;;0;0;;;;;;;
2;1500;0008;03;2;1;1;3;025;1;1;1;4;1;0;41;4;5;1520;3107;1;4;;5;1;5;5;1;2;5;1;1;164.9369;5135   3;;0;0;;;;;;;
2;1500;0008;04;2;1;1;3;024;1;1;1;0;4;0;88;3;5;1093;10491;4;;1;4;1;5;5;2;2;1;1;;257.9578;321213;;0;0;;;;;;;
2;1500;0008;05;2;1;2;3;014;2;2;2;0;5;0;84;4;5;1500;593;;;;;1;4;5;5;2;5;1;;263.6465;5   3;;0;0;;;;;;;
2;1500;0008;06;2;1;1;3;010;2;2;2;0;5;0;83;4;5;1500;992;;;;;1;1;5;5;2;5;1;;137.8767;5   3;;0;0;;;;;;;
2;1500;0057;01;2;1;1;1;084;1;2;1;9;7;0;61;1;;;0;;;;;1;5;5;1;5;2;1;;59.50352;53321;;0;0;;;;;;;
2;1500;0057;02;2;1;2;2;070;1;2;2;9;7;0;56;1;;;0;;;;;1;5;5;5;3;1;1;;80.52916;35213;;0;0;;;;;;;
2;1500;0113;01;5;1;1;1;034;1;1;1;2;1;0;61;4;5;8888;0;;;;;1;2;3;1;2;5;1;6;104.6939;51 5   3;;1;0;;;;;;;
2;1500;0113;02;5;1;2;2;029;1;1;1;6;1;0;46;4;5;1248;9085;1;3;;1;1;2;5;1;2;5;1;1;104.6939;5135   3;;1;0;;;;;;;
2;1500;0113;03;5;2;2;3;006;2;2;2;0;5;0;83;4;5;1330;21638;;;;;;;;;;;1;;87.51746;;;0;0;;;;;;;
2;1500;0018;01;5;1;1;1;038;1;1;1;2;1;0;48;4;5;1308;13105;1;3;;1;5;5;5;1;4;5;1;1;80.65471;5235   3;;0;0;;;;;;;
2;1500;0018;02;5;1;2;2;037;1;1;2;3;2;0;36;3;5;1560;1579;4;;1;1;1;5;5;5;2;1;1;1;80.65471;73355143;;0;0;;;;;;;
2;1500;0018;03;5;1;2;3;018;1;1;2;0;5;0;85;3;5;1473;1649;4;;1;5;1;5;5;5;3;1;1;;126.1422;344143;;0;0;;;;;;;
2;1500;0018;04;5;1;2;3;013;2;1;2;0;5;0;84;3;5;1500;592;;;;;1;5;5;5;2;3;1;;128.9239;4   3;;0;0;;;;;;;
2;1500;0021;01;5;1;2;1;094;2;2;2;1;7;0;54;4;;;0;;;;;5;5;5;5;5;5;2;;129.5570;5   1;30;0;0;;;;;;;
2;1500;0045;01;2;1;2;1;089;2;2;1;1;7;0;21;4;;;0;;;;;5;5;5;1;5;5;1;;129.5570;5   3;;0;0;;;;;;;
2;1500;0046;01;2;1;2;1;089;1;2;1;1;7;0;54;4;;;0;;;;;5;5;5;5;4;5;2;;129.5570;5   1;15;0;0;;;;;;;
2;1500;0006;01;3;1;1;1;051;1;1;1;6;1;0;32;4;5;1493;2539;1;3;;1;2;5;5;1;4;5;1;1;111.3370;5235   3;;1;0;;;;;;;
2;1500;0006;02;3;1;2;2;033;1;1;1;6;1;0;46;2;5;1570;3960;4;;2;5;1;5;5;5;2;1;1;1;80.65471;53354113;;0;0;;;;;;;
2;1500;0006;03;3;1;2;3;016;1;2;2;0;5;0;85;4;5;1503;577;;;;;1;5;5;5;4;4;1;;128.9239;5   3;;0;0;;;;;;;
2;1500;0006;04;3;1;2;3;002;;;;;;;;;;;0;;;;;;;;;;;;;71.28595;;;0;0;;;;;;;
2;1500;0014;01;2;1;1;1;042;1;1;1;4;1;0;36;4;3;5450;32014;1;3;;3;4;5;5;1;5;4;1;1;111.3370;5345   3;;0;0;;;;;;;
2;1500;0014;02;2;1;2;2;041;1;1;1;6;1;0;22;4;4;1020;9247;1;4;;3;4;5;5;1;4;4;1;1;111.3370;5145   3;;1;0;;;;;;;
2;1500;0014;03;2;1;1;3;009;2;2;2;0;5;0;83;4;5;1500;440;;;;;4;4;5;5;1;4;1;;67.42216;4   3;;0;0;;;;;;;
2;1500;0014;04;2;1;1;3;007;2;2;2;0;5;0;83;4;5;1500;440;;;;;4;4;5;5;1;4;1;;67.42216;4   3;;0;0;;;;;;;
2;1500;0044;01;1;1;2;1;063;1;1;1;6;1;0;41;1;5;1520;4096;1;3;;2;1;4;5;1;5;2;1;1;96.65983;52342353;;0;0;;;;;;;
2;1500;0044;02;1;1;2;3;020;1;1;1;0;4;1;88;1;5;1093;9542;4;;3;1;1;4;5;2;2;1;1;;106.0703;341353;;0;0;;;;;;;
2;1500;0054;01;1;1;1;1;065;1;1;1;6;7;0;36;4;;;0;;;;;5;5;5;1;4;5;1;;80.52916;5   3;;0;0;;;;;;;
2;1500;0054;02;1;1;2;2;063;1;1;1;6;7;0;36;4;;;0;;;;;5;5;5;1;4;5;1;;96.65983;5   3;;0;0;;;;;;;
2;1500;0099;01;1;1;2;1;082;1;2;1;3;8;0;82;4;;;0;;;;;2;5;5;5;2;5;2;;129.5570;5   1;01;1;0;;;;;;;
2;1500;0106;01;4;1;1;1;069;2;2;1;2;7;0;61;4;;;0;;;;;1;5;5;1;4;5;1;;80.52916;5   3;;0;0;;;;;;;
2;1500;0106;02;4;1;2;2;068;1;2;1;6;7;0;41;4;;;0;;;;;1;5;5;1;4;5;1;;80.52916;5   3;;0;0;;;;;;;
2;1500;0011;01;2;1;2;1;082;1;2;1;2;7;0;36;4;;;0;;;;;1;5;5;5;3;5;2;;129.5570;4   1;01;0;0;;;;;;;
2;1500;0012;01;4;1;1;1;043;1;1;1;3;2;0;66;4;5;8888;0;;;;;1;5;5;1;5;4;1;6;203.8411;33 5   3;;0;0;;;;;;;
2;1500;0015;01;4;1;1;1;019;1;1;1;0;4;0;86;3;5;1500;726;4;;2;2;1;5;5;5;3;2;1;;139.9285;444223;;0;0;;;;;;;
2;1500;0035;01;4;1;1;1;019;1;1;3;0;4;0;86;4;5;1560;1325;4;;2;1;1;5;5;5;2;3;1;;139.9285;45   3;;1;0;;;;;;;
2;1500;0048;01;5;1;1;1;053;1;1;1;5;1;0;41;4;5;1570;3882;4;;2;1;4;1;5;1;4;5;1;1;111.3370;4135   3;;0;0;;;;;;;
2;1500;0048;02;5;1;2;2;033;1;1;1;2;9;0;22;4;;;0;;;;;4;4;5;2;2;5;1;;80.65471;5   3;;1;0;;;;;;;
2;1500;0048;03;5;1;2;6;011;1;2;2;0;5;0;84;4;5;1500;367;;;;;1;4;5;5;2;3;1;;128.9239;5   3;;0;0;;;;;;;
2;1500;0048;04;5;1;1;6;003;;;;;;;;;;;0;;;;;;;;;;;;;71.28595;;;0;0;;;;;;;
2;1500;0059;01;3;1;2;1;036;1;1;1;5;1;0;54;4;5;1470;2061;1;1;;2;2;5;5;1;5;5;1;1;104.6939;4235   3;;0;0;;;;;;;
2;1500;0059;02;3;1;1;3;010;2;2;2;0;5;0;83;4;5;1240;5518;;;;;3;5;5;5;1;5;1;;87.51746;5   3;;0;0;;;;;;;
2;1500;0059;03;3;1;1;3;009;2;2;2;0;5;0;83;4;5;1500;367;;;;;3;5;5;5;1;5;1;;87.51746;5   3;;0;0;;;;;;;
2;1500;0065;01;1;1;1;1;040;1;1;1;6;1;0;41;4;5;1540;2501;1;3;;2;4;4;5;1;5;4;1;6;227.6817;4135   3;;1;0;;;;;;;
2;1500;0065;02;1;1;2;2;038;1;1;1;4;2;0;46;4;5;1251;7114;1;4;;4;4;4;5;1;2;4;1;5;164.9369;4135   3;;0;0;;;;;;;
2;1500;0065;03;1;1;1;3;008;2;2;2;0;5;0;83;4;5;1500;726;;;;;4;4;5;5;2;4;1;;137.8767;5   3;;0;0;;;;;;;
2;1500;0065;04;1;1;2;3;005;2;2;2;0;5;0;83;4;5;1500;726;;;;;4;4;5;5;2;4;1;;137.8767;5   3;;0;0;;;;;;;
2;1500;0065;05;1;1;2;3;002;;;;;;;;;;;0;;;;;;;;;;;;;145.7781;;;0;0;;;;;;;
2;1500;0070;01;2;1;2;1;081;2;2;2;1;7;0;56;4;;;0;;;;;3;5;5;5;2;5;2;;91.85461;5   1;01;0;0;;;;;;;
2;1500;0070;02;2;1;2;3;059;2;2;2;2;1;0;66;1;5;1430;7503;4;;3;2;1;5;5;5;5;1;1;1;149.2121;51452411;;0;0;;;;;;;
2;1500;0070;03;2;1;2;3;047;2;2;2;2;6;0;66;1;;;0;;;;;1;5;5;5;2;1;1;;144.5212;52411;;0;0;;;;;;;
2;1500;0075;01;5;1;2;1;056;1;1;2;2;6;0;56;3;;;0;;;;;1;5;5;5;4;2;1;;96.65983;54223;;1;0;;;;;;;
2;1500;0075;02;5;1;1;3;029;1;1;2;2;6;0;61;3;;;0;;;;;1;5;3;5;4;2;1;;67.82089;54223;;0;0;;;;;;;
2;1500;0079;01;4;1;2;2;072;1;1;1;3;7;0;54;3;;;0;;;;;2;5;5;4;4;1;2;;80.52916;41113;01;0;0;;;;;;;
2;1500;0079;02;4;1;1;1;071;1;1;1;3;7;0;46;4;;;0;;;;;1;1;5;2;5;5;1;;80.52916;4   3;;0;0;;;;;;;
2;1500;0080;01;1;1;1;1;028;1;1;1;5;1;0;61;4;5;1248;4583;1;3;;1;1;3;5;1;5;4;1;1;147.6664;5135   3;;0;0;;;;;;;
2;1500;0081;01;4;1;1;1;019;1;1;1;0;4;0;86;4;5;1500;726;4;;3;1;1;2;5;5;4;3;1;;139.9285;33   3;;0;0;;;;;;;
2;1500;0089;01;4;1;1;1;030;1;1;1;4;1;0;23;4;1;;0;;;;;3;5;5;1;2;5;1;1;164.9369;53 5   3;;0;0;;;;;;;
2;1500;0089;02;4;1;2;2;029;1;2;1;4;2;0;56;4;5;8888;0;;;;;3;5;5;1;1;5;1;6;164.9369;51 5   2;;0;0;;;;;;;
2;1500;0089;03;4;1;2;3;008;2;2;2;0;5;0;83;4;5;1500;728;;;;;3;5;5;5;1;5;1;;137.8767;5   3;;0;0;;;;;;;
2;1500;0089;04;4;1;2;3;004;;;;;;;;;;;0;;;;;;;;;;;;;145.7781;;;0;0;;;;;;;
2;1500;0089;05;4;1;2;3;003;;;;;;;;;;;0;;;;;;;;;;;;;145.7781;;;0;0;;;;;;;
2;1500;0089;06;4;1;2;3;003;;;;;;;;;;;0;;;;;;;;;;;;;145.7781;;;0;0;;;;;;;
2;1500;0091;01;4;1;2;1;019;1;1;1;0;4;0;86;3;5;1510;1882;3;;1;5;1;5;5;2;5;1;1;;139.9285;431513;;0;0;;;;;;;
2;1500;0092;01;3;1;1;1;035;1;1;1;6;1;0;36;4;2;;0;;;;;3;4;5;1;5;5;1;1;80.65471;53 3   3;;1;0;;;;;;;
2;1500;0092;02;3;1;2;2;034;1;1;1;6;1;0;41;4;5;1470;2061;1;4;;1;3;4;5;1;2;5;1;1;80.65471;5135   3;;0;0;;;;;;;
2;1500;0092;03;3;1;1;3;004;;;;;;;;;;;0;;;;;;;;;;;;;71.28595;;;0;0;;;;;;;
2;1500;0092;04;3;1;2;3;001;;;;;;;;;;;0;;;;;;;;;;;;;71.28595;;;0;0;;;;;;;
2;1500;0107;01;4;1;1;1;043;1;1;1;5;1;0;36;4;5;1190;7027;1;4;;5;4;4;5;1;5;4;1;1;144.5212;5333   3;;0;0;;;;;;;
2;1500;0107;02;4;1;1;3;015;1;1;2;0;5;0;85;3;5;1063;9015;;;;;1;4;5;5;4;1;1;;167.3500;41213;;0;0;;;;;;;
2;1500;0107;03;4;1;1;3;013;1;1;2;0;5;0;84;4;5;1500;1147;;;;;1;4;5;5;1;4;1;;167.3500;5   3;;0;0;;;;;;;
2;1500;0116;01;4;1;1;1;041;1;1;1;4;1;0;66;4;5;1470;2061;1;4;;2;2;5;5;1;4;5;1;6;111.3370;5235   3;;0;0;;;;;;;
2;1500;0116;02;4;1;2;2;034;1;1;1;6;2;0;41;3;5;1510;3384;1;4;;3;1;5;5;1;4;2;1;1;80.65471;32332523;;0;0;;;;;;;
2;1500;0116;03;4;1;1;3;009;2;2;2;0;5;0;83;4;5;1500;728;;;;;1;4;5;5;4;5;1;;67.42216;5   3;;0;0;;;;;;;
2;1500;0116;04;4;1;1;3;001;;;;;;;;;;;0;;;;;;;;;;;;;71.28595;;;0;0;;;;;;;
2;1500;0022;01;2;1;1;1;040;1;1;1;3;1;0;66;3;5;1440;6003;1;5;;1;2;5;5;1;5;2;1;6;203.8411;51452523;;0;0;;;;;;;
2;1500;0027;01;2;1;1;1;022;1;1;2;0;4;0;88;3;5;1253;6799;4;;1;1;1;5;5;5;4;1;1;;106.0703;241313;;1;0;;;;;;;
2;1500;0027;02;2;1;1;5;019;1;1;2;0;4;0;86;3;5;1253;8342;4;;3;1;1;5;5;5;5;1;1;;106.0703;441313;;0;0;;;;;;;
2;1500;0049;01;5;1;2;1;065;1;1;1;3;7;0;54;4;;;0;;;;;2;5;5;1;3;5;1;;175.3361;4   3;;0;0;;;;;;;
2;1500;0055;01;3;1;1;1;052;1;1;1;6;1;2;51;4;5;1170;9392;1;4;;1;1;4;5;1;3;4;1;1;93.62105;5125   3;;1;0;;;;;;;
2;1500;0055;02;3;1;2;3;020;1;1;1;0;4;0;86;3;5;1510;1271;1;1;;1;1;4;5;1;4;4;1;;106.0703;35   3;;0;0;;;;;;;
2;1500;0058;01;4;1;2;1;056;1;1;1;4;2;0;66;1;5;1010;9082;1;2;;1;5;5;5;1;4;2;1;6;210.4575;31452213;;0;0;;;;;;;
2;1500;0062;01;3;1;1;1;044;1;1;1;6;1;0;46;4;4;1541;3114;1;3;;1;4;5;5;1;5;5;1;1;93.62105;5334   3;;0;0;;;;;;;
2;1500;0062;02;3;1;2;3;016;1;1;2;0;5;0;85;1;5;1063;9465;;;;;1;5;5;5;2;1;1;;108.4095;41113;;0;0;;;;;;;
2;1500;0067;01;2;1;2;2;068;2;1;1;6;7;0;41;4;;;0;;;;;4;5;5;5;5;4;2;;80.52916;5   1;30;0;0;;;;;;;
2;1500;0067;02;2;1;1;1;067;2;1;1;5;7;0;41;3;;;0;;;;;1;5;5;5;5;1;1;;80.52916;54413;;0;0;;;;;;;
2;1500;0068;01;4;1;1;1;046;1;1;1;3;1;0;22;4;5;1480;1441;1;2;;1;1;5;5;1;1;5;1;1;227.6817;5235   3;;0;0;;;;;;;
2;1500;0068;02;4;1;2;2;045;1;1;1;4;6;0;54;4;;;0;;;;;1;5;5;1;2;5;1;;227.6817;5   3;;0;0;;;;;;;
2;1500;0068;03;4;1;2;3;017;1;1;2;0;5;0;85;3;5;1473;1686;;;;;1;5;5;5;2;1;1;;263.6465;53413;;0;0;;;;;;;
2;1500;0068;04;4;1;2;3;014;1;1;2;0;5;0;84;4;5;1500;927;;;;;1;4;5;5;1;5;1;;263.6465;5   3;;0;0;;;;;;;
2;1500;0068;05;4;1;1;3;012;1;1;2;0;5;0;84;4;5;1500;927;;;;;1;4;5;5;1;5;1;;263.6465;5   3;;0;0;;;;;;;
2;1500;0120;01;4;1;1;1;052;1;1;1;4;1;0;61;4;5;1260;7798;1;3;;2;4;5;5;1;4;5;1;1;144.5212;5235   3;;0;0;;;;;;;
2;1500;0120;02;4;1;2;2;045;1;1;1;5;1;0;54;2;5;1010;9545;3;;3;1;1;5;5;1;4;1;1;6;144.5212;52351453;;0;0;;;;;;;
2;1500;0120;03;4;1;1;3;025;1;1;1;3;6;0;61;4;;;0;;;;;1;5;5;2;4;5;1;;104.6939;5   3;;0;0;;;;;;;
2;1500;0562;01;3;1;1;1;066;2;1;1;1;7;0;61;4;;;0;;;;;1;5;5;2;2;5;1;;80.52916;5   3;;1;0;;;;;;;
2;1500;0562;02;3;1;2;2;063;2;1;1;2;7;0;61;4;;;0;;;;;1;5;5;2;2;5;1;;96.65983;5   3;;0;0;;;;;;;
2;1500;0026;01;4;1;1;1;067;1;1;1;6;7;0;21;3;;;0;;;;;1;5;5;1;2;2;1;;80.52916;42223;;0;0;;;;;;;
2;1500;0026;02;4;1;2;2;053;1;2;1;2;2;0;56;2;5;8888;0;;;;;1;5;5;2;1;1;1;6;93.62105;51 41223;;0;0;;;;;;;
2;1500;0029;01;3;1;1;1;032;2;2;2;2;1;0;56;3;5;8888;0;;;;;1;5;5;5;1;1;1;1;80.65471;51 41413;;0;0;;;;;;;
2;1500;0029;02;3;1;2;2;022;1;1;1;3;6;0;56;4;;;0;;;;;1;5;5;1;5;5;1;;126.1422;5   3;;0;0;;;;;;;
2;1500;0029;03;3;1;2;3;003;;;;;;;;;;;0;;;;;;;;;;;;;71.28595;;;0;0;;;;;;;
2;1500;0029;04;3;1;1;3;002;;;;;;;;;;;0;;;;;;;;;;;;;71.28595;;;0;0;;;;;;;
2;1500;0110;01;2;1;1;1;065;1;2;1;2;7;0;61;4;;;0;;;;;1;5;5;1;5;5;1;;80.52916;5   3;;0;0;;;;;;;
2;1500;0110;02;2;1;2;2;065;2;2;2;2;7;0;61;4;;;0;;;;;1;5;5;5;1;5;1;;80.52916;5   3;;0;0;;;;;;;
2;1500;0024;01;2;1;1;1;031;1;1;2;2;1;0;51;3;5;8888;0;;;;;1;5;4;5;3;1;1;1;164.9369;51 41513;;0;0;;;;;;;
2;1500;0024;02;2;1;2;2;030;1;1;2;3;8;0;82;4;;;0;;;;;1;5;5;5;3;5;1;;164.9369;4   2;;0;0;;;;;;;
2;1500;0024;03;2;1;2;3;008;2;2;2;0;5;0;83;4;5;1500;180;;;;;1;5;5;5;4;5;1;;137.8767;4   3;;0;0;;;;;;;
2;1500;0024;04;2;1;1;3;007;2;2;2;0;5;0;83;4;5;1500;180;;;;;1;5;5;5;4;5;1;;137.8767;4   3;;0;0;;;;;;;
2;1500;0024;05;2;1;1;3;004;;;;;;;;;;;0;;;;;;;;;;;;;145.7781;;;0;0;;;;;;;
2;1500;0024;06;2;1;1;3;003;;;;;;;;;;;0;;;;;;;;;;;;;145.7781;;;0;0;;;;;;;
2;1500;0038;01;5;1;2;1;036;1;1;2;3;6;0;51;3;;;0;;;;;1;5;5;5;2;1;1;;80.65471;31213;;1;0;;;;;;;
2;1500;0038;02;5;1;1;3;014;1;1;2;0;5;0;85;3;5;1353;22100;;;;;1;4;5;5;2;2;1;;128.9239;21413;;0;0;;;;;;;
2;1500;0038;03;5;1;1;3;008;2;2;2;0;5;0;83;4;5;1500;180;;;;;1;4;5;5;2;2;1;;67.42216;32423;;0;0;;;;;;;
2;1500;0038;04;5;1;2;3;003;;;;;;;;;;;0;;;;;;;;;;;;;71.28595;;;0;0;;;;;;;
2;1500;0060;01;3;1;2;1;089;2;2;2;2;7;0;61;4;;;0;;;;;3;5;5;5;5;5;2;;129.5570;5   1;05;1;0;;;;;;;
2;1500;0063;01;2;1;1;1;048;1;2;1;2;9;0;56;4;;;0;;;;;1;5;5;1;4;5;1;;227.6817;5   3;;0;0;;;;;;;
2;1500;0063;02;2;1;2;2;037;1;2;1;2;8;0;82;3;;;0;;;;;2;5;5;5;1;2;1;;164.9369;52223;;0;0;;;;;;;
2;1500;0063;03;2;2;1;3;010;2;2;2;0;5;0;83;4;5;1560;2197;;;;;;;;;;;2;;137.8767;;;0;0;;;;;;;
2;1500;0063;04;2;1;2;3;007;2;2;2;0;5;0;83;4;5;1500;182;;;;;1;5;5;5;1;5;1;;137.8767;5   3;;0;0;;;;;;;
2;1500;0063;05;2;1;1;3;002;;;;;;;;;;;0;;;;;;;;;;;;;145.7781;;;0;0;;;;;;;
2;1500;0112;01;5;1;1;1;038;1;1;2;3;1;0;61;4;5;8888;0;;;;;2;3;5;5;1;2;1;1;67.82089;51 52323;;0;0;;;;;;;
2;1500;0112;02;5;1;2;2;034;1;1;2;4;8;0;82;3;;;0;;;;;1;5;5;5;3;4;1;;67.82089;5   1;;0;0;;;;;;;
2;1500;0003;01;5;1;1;1;064;1;1;1;2;7;0;54;4;;;0;;;;;2;5;5;1;2;4;1;;96.65983;5   3;;0;0;;;;;;;
2;1500;0003;02;5;1;2;2;064;1;1;1;2;7;0;56;4;;;0;;;;;2;5;5;1;2;4;1;;96.65983;5   3;;0;0;;;;;;;
2;1500;0094;01;4;1;2;1;053;1;1;2;3;8;0;56;3;;;0;;;;;1;5;5;5;5;2;1;;93.62105;52523;;1;0;;;;;;;
2;1500;0094;02;4;1;2;3;009;2;2;2;0;5;0;83;3;5;1500;579;;;;;1;4;5;5;5;2;1;;56.69391;52523;;0;0;;;;;;;
2;1500;0004;01;3;1;1;1;074;1;2;1;1;7;0;61;4;;;0;;;;;1;5;5;3;4;5;1;;124.3115;5   3;;0;0;;;;;;;
2;1500;0004;02;3;1;2;2;056;1;2;2;2;8;0;82;4;;;0;;;;;1;5;5;5;1;5;1;;149.2121;5   1;;0;0;;;;;;;
2;1500;0004;03;3;1;1;3;024;1;1;1;3;6;0;41;4;;;0;;;;;1;5;5;1;2;5;1;;163.7391;5   3;;0;0;;;;;;;
2;1500;0009;01;1;1;1;1;029;1;1;1;6;1;0;36;4;5;1253;9041;1;4;;1;5;5;5;1;4;5;1;1;104.6939;5135   3;;0;0;;;;;;;
2;1500;0009;02;1;1;2;2;027;1;1;1;6;1;0;41;4;5;1120;7678;1;2;;1;4;5;5;1;4;5;1;1;104.6939;5135   3;;0;0;;;;;;;
2;1500;0009;03;1;1;2;3;002;;;;;;;;;;;0;;;;;;;;;;;;;92.53286;;;0;0;;;;;;;
2;1500;0039;01;5;1;1;1;031;1;1;1;2;1;0;61;4;5;1480;1184;1;4;;1;1;5;5;1;4;5;1;1;104.6939;5235   3;;1;0;;;;;;;
2;1500;0039;02;5;1;2;2;027;1;2;2;2;8;0;82;3;;;0;;;;;1;5;5;5;2;2;1;;104.6939;52223;;0;0;;;;;;;
2;1500;0039;03;5;1;2;3;004;;;;;;;;;;;0;;;;;;;;;;;;;92.53286;;;0;0;;;;;;;
2;1500;0064;01;5;1;1;1;056;1;2;1;2;1;0;51;4;5;1470;1077;1;3;;1;1;5;5;1;4;5;1;1;114.9508;5135   3;;0;0;;;;;;;
2;1500;0064;02;5;1;2;2;049;1;2;2;2;8;0;82;3;;;0;;;;;1;5;5;5;2;1;1;;111.3370;54413;;1;0;;;;;;;
2;1500;0064;03;5;1;2;3;018;1;1;2;3;6;0;81;3;;;0;;;;;1;5;5;5;2;1;1;;126.1422;54513;;0;0;;;;;;;
