MP1;MP2;ECH;ANNE;M1;M2;M3;M3A;M3D;M5;M6A;M7A1;M13A;M14A;M7A;M8A;M9A;M6B;M7B1;M13B;M14B;M7B;M8B;M9B;M6C;M7C1;M13C;M14C;M7C;M8C;M9C;M6D;M7D1;M13D;M14D;M7D;M8D;M9D;M14;M15A;M16A;M20A;M17A;M18A;M19A;M15B;M16B;M20B;M17B;M18B;M19B;M15C;M16C;M20C;M17C;M18C;M19C;M15D;M16D;M20D;M17D;M18D;M19D;M20;M21;M22;COEM;ML2A;ML2B;ML2C;M22B;M22C;ML24;MP3;MFIN
1;1110;0020;20151210;4;1;2;;1;2;1;3;2012;05;1;3;2;1;1;2010;04;1;3;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;27.07281;2010;1;59350;;;3;3;0
1;1110;0030;20151211;4;3;1;3;1;2;1;3;2005;08;1;1;2;1;4;2010;04;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;37.90623;2007;1;59350;00;02;3;4;0
1;1110;0032;20160116;4;3;1;4;1;2;1;3;2012;09;1;2;2;1;3;2014;09;2;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;1;37.90623;2014;1;73065;00;02;3;5;0
1;1110;0042;20151216;3;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;35.94980;2014;1;59477;;;3;2;0
1;1110;0053;20160311;4;3;2;;1;1;1;3;2009;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;1;3;4;2;2007;1;2;;;;;;;;;;;;;;;;;;;00;;3;37.90623;2015;1;59392;;;3;4;0
1;1110;0062;20160224;4;1;1;3;1;1;1;3;2016;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;37.90623;1991;;;;;3;2;0
1;1110;0068;20160114;3;3;2;;1;1;1;3;2009;04;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;35.94980;2013;1;59350;00;00;3;3;0
1;1110;0070;20160121;3;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;35.94980;2014;1;59350;00;00;3;3;0
1;1110;0078;20160323;4;3;2;;1;1;1;3;2012;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;35.94980;2015;2;59009;;;3;2;0
1;1110;0084;20160224;4;1;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;37.90623;2011;1;59350;;;3;2;0
1;1110;0092;20160227;4;1;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;35.94980;2015;1;59350;;;3;5;0
1;1110;0105;20160319;4;3;1;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;35.94980;2014;1;35131;;;3;5;0
1;1110;0117;20160318;4;3;1;4;1;2;1;3;2009;06;1;3;2;1;3;2012;07;1;3;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;37.90623;2013;1;54395;;;3;4;0
1;1110;0120;20160326;4;3;2;;2;1;1;1;2013;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;1;35.94980;2014;1;59286;00;01;2;5;0
1;1110;0134;20160326;2;3;2;;1;2;1;1;2015;03;1;1;2;1;3;1992;10;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;27.07281;2014;2;59360;00;02;1;5;0
1;1118;0085;20160119;1;1;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;35.94980;1982;;;;;3;1;0
1;1118;0107;20160227;2;1;1;4;1;1;1;3;2011;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;37.90623;1989;;;;;3;5;0
1;1118;0111;20160224;2;1;1;4;1;1;1;1;2013;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;1;27.07281;2004;;;00;03;3;2;0
1;1120;0086;20160227;3;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;2007;1;59350;;;3;5;0
1;1120;0099;20160225;3;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;80.88396;2014;2;59278;00;00;3;3;0
1;1120;0029;20151208;4;1;1;3;1;1;1;1;2004;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;85.17249;2015;1;59350;00;00;3;1;0
1;1120;0075;20160128;4;2;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;113.3635;2012;1;59350;;;3;3;0
1;1120;0082;20160324;2;1;1;4;1;3;1;3;2004;06;1;2;2;1;3;2012;06;1;2;2;1;1;2012;04;1;2;2;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;3;113.3635;2000;;;00;00;3;3;0
1;1120;0012;20151216;3;2;1;4;1;1;1;3;1999;07;1;4;4;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;85.17249;2004;;;;;3;2;0
1;1120;0022;20151210;3;1;1;3;1;1;1;3;2008;09;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;85.17249;1989;;;00;00;3;3;0
1;1120;0027;20160311;3;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.88396;1999;;;;;4;4;0
1;1120;0043;20151215;4;3;1;3;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.88396;1969;;;;;3;1;0
1;1120;0047;20160107;4;2;1;1;1;1;1;1;2008;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;105.8773;1983;;;00;00;4;3;0
1;1120;0055;20160114;3;3;1;4;1;1;1;3;2001;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;105.8773;1985;;;00;01;3;3;0
1;1120;0066;20160122;4;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.88396;2013;2;88888;;;3;4;0
1;1120;0069;20160122;3;2;1;4;1;1;1;1;2013;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;85.17249;2008;2;59350;;;3;4;0
1;1120;0104;20160308;3;2;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.88396;2016;1;59350;;;3;1;0
1;1120;0106;20160304;1;1;1;4;1;1;1;3;2015;99;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;2011;1;59350;;;3;4;0
1;1120;0117;20160324;2;1;1;4;1;2;1;1;2006;04;1;2;2;1;3;2013;06;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;105.8773;2009;1;59350;00;01;4;3;0
1;1120;0003;20151211;2;1;1;4;1;1;1;3;1999;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;85.17249;2001;;;00;00;3;4;0
1;1120;0009;20151205;1;1;1;4;1;1;1;3;2004;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;80.88396;1987;;;00;00;3;5;0
1;1120;0056;20160122;2;3;1;1;1;1;1;1;1996;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;80.88396;2016;1;59350;00;00;3;4;0
1;1120;0060;20160119;2;3;1;3;1;1;1;3;2004;08;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;2013;2;80021;;;3;1;0
1;1120;0079;20160128;2;1;1;4;1;2;1;3;2011;05;1;2;2;1;1;2005;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;85.17249;1983;;;;;3;3;0
1;1120;0034;20151209;3;1;1;4;1;1;1;3;2011;09;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;2;80.88396;2013;1;59360;00;00;3;2;0
1;1120;0036;20151212;2;1;2;;1;1;1;3;2008;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;85.17249;1973;;;;;3;5;0
1;1120;0076;20160129;2;1;1;4;1;1;1;1;2004;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;1997;;;;;3;4;0
1;1120;0107;20160312;2;1;1;3;1;2;1;3;2008;05;1;2;2;1;3;2006;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;113.3635;2010;1;59350;00;01;3;5;0
1;1120;0115;20160308;3;2;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.88396;2002;;;;;3;1;0
1;1120;0131;20160319;2;1;1;4;1;1;1;3;2011;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;85.17249;1987;;;00;00;3;5;0
1;1120;0057;20160113;2;1;1;4;1;2;1;3;2012;07;1;1;2;1;1;2011;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;85.17249;2006;2;59009;;;3;2;0
1;1120;0064;20160123;2;3;1;4;1;2;1;1;2004;04;1;1;2;1;1;2006;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;85.17249;2009;1;59295;00;00;3;5;0
1;1120;0078;20160128;2;1;1;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;80.88396;1995;;;00;00;3;3;0
1;1120;0054;20160202;3;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.88396;2015;1;59350;;;3;1;0
1;1120;0004;20151210;4;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;2008;2;59163;;;3;3;0
1;1120;0026;20151217;2;1;1;3;1;1;1;1;1996;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;80.88396;2010;1;59350;00;00;3;3;0
1;1120;0042;20151216;3;2;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;2014;1;59009;;;3;2;0
1;1120;0127;20160325;4;3;1;4;1;2;1;3;2013;05;1;2;2;1;3;2007;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;105.8773;2011;2;59350;;;3;4;0
1;1120;0006;20151205;3;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;2015;1;94065;;;4;5;0
1;1120;0013;20160324;3;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;80.88396;2016;1;59350;00;00;3;3;0
1;1120;0035;20151219;4;3;1;4;1;1;1;3;2006;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;85.17249;2015;1;59009;00;00;3;5;0
1;1120;0039;20151216;2;1;1;4;1;1;1;3;2010;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;80.88396;2009;2;59350;00;00;3;2;0
1;1120;0067;20160120;3;2;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.88396;2014;1;59606;;;3;2;0
1;1120;0072;20160205;2;1;1;4;1;1;1;1;2013;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;1;113.3635;2009;1;59013;00;02;3;4;0
1;1120;0084;20160204;2;1;1;3;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;1988;;;;;3;3;0
1;1120;0088;20160226;2;1;1;4;1;1;3;3;2010;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;2014;1;59350;;;3;4;0
1;1120;0091;20160225;3;2;1;1;1;1;1;1;2009;08;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.88396;2005;;;;;3;3;0
1;1120;0109;20160304;1;1;1;4;1;1;1;1;2005;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;105.8773;2013;1;59350;01;00;3;4;0
1;1120;0019;20151205;4;3;1;4;1;1;1;3;2010;08;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;80.88396;2014;1;59009;00;00;3;5;0
1;1120;0020;20151208;4;3;1;4;1;1;1;3;2002;06;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;113.3635;2001;;;00;00;3;1;0
1;1120;0032;20151205;1;2;2;;1;1;1;1;2013;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;85.17249;2006;1;59350;;;3;5;0
1;1120;0044;20160304;4;2;1;4;1;1;1;3;2012;05;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;165.2063;2012;1;59350;00;01;3;4;0
1;1120;0061;20160123;2;1;1;4;1;3;1;1;1989;11;1;1;2;1;3;2007;07;1;2;2;1;3;2010;04;1;2;2;;;;;;;;1;3;5;2;2002;1;2;;;;;;;;;;;;;;;;;;;02;00;3;85.17249;2002;;;00;00;3;5;0
1;1120;0068;20160123;4;3;1;1;1;2;1;3;2010;06;3;2;2;1;1;2011;04;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;85.17249;2013;1;59646;00;01;3;5;0
1;1120;0105;20160317;4;3;1;4;1;2;1;3;2000;05;1;1;2;1;3;1998;04;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;85.17249;2015;2;59350;00;00;3;3;0
1;1120;0128;20160319;2;3;1;4;1;1;1;3;2011;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;113.3635;2011;2;59350;;;3;5;0
1;1120;0129;20160316;4;1;2;;1;2;1;1;2003;05;1;1;2;1;1;2016;06;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;105.8773;2013;1;59410;;;3;2;0
1;1120;0014;20160324;1;1;1;4;1;2;1;3;2009;05;1;2;2;1;1;2001;04;1;2;2;;;;;;;;;;;;;;;1;3;3;2;2012;1;2;;;;;;;;;;;;;;;;;;;02;00;3;113.3635;1995;;;00;00;3;3;0
1;1120;0037;20160113;4;1;1;3;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;85.17249;1987;;;;;3;2;0
1;1120;0048;20160114;4;1;1;4;1;1;1;3;2007;03;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;80.88396;2000;;;00;00;3;3;0
1;1120;0058;20160114;2;1;2;;1;1;1;1;2000;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;80.88396;1998;;;00;00;3;3;0
1;1120;0092;20160302;4;1;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;85.17249;2015;1;59350;01;00;3;2;0
1;1120;0123;20160316;2;1;2;;2;1;1;3;2003;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;2001;;;;;3;2;0
1;1120;0124;20160316;2;3;1;4;1;2;1;3;2001;06;1;2;2;1;3;2001;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;165.2063;2013;1;59350;;;3;2;0
1;1120;0010;20151212;3;1;1;4;1;1;1;1;2005;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;105.8773;2009;1;59009;;;3;5;0
1;1120;0017;20160119;2;3;1;4;1;1;1;1;2008;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;105.8773;1993;;;00;00;3;1;0
1;1120;0018;20151205;2;1;1;4;1;2;1;1;2001;06;1;2;2;1;3;2007;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;105.8773;2001;;;;;3;5;0
1;1120;0023;20151205;1;1;1;4;1;1;1;3;2011;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;113.3635;1998;;;00;00;4;5;0
1;1120;0033;20151208;2;3;1;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;85.17249;1980;;;;;3;1;0
1;1120;0038;20160205;3;3;1;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.88396;2013;1;59512;;;3;4;0
1;1120;0040;20151215;2;1;1;3;1;1;1;3;2000;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;1965;;;;;3;1;0
1;1120;0045;20160323;2;1;2;;2;1;3;3;2010;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;80.88396;2013;2;59648;00;00;3;2;0
1;1120;0063;20160120;2;1;1;4;1;1;1;3;2009;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;1953;;;;;3;2;0
1;1120;0080;20160206;2;1;1;4;1;1;1;3;2006;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;85.17249;2006;2;59350;;;3;5;0
1;1120;0085;20160206;3;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.88396;2013;1;59009;;;3;5;0
1;1120;0093;20160302;2;1;2;;1;1;1;3;2011;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;165.2063;1997;;;00;00;3;2;0
1;1120;0108;20160304;1;1;1;1;1;1;1;1;2004;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;1999;;;;;3;4;0
1;1120;0114;20160316;2;1;1;4;1;1;1;3;2008;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;85.17249;1979;;;;;1;2;0
1;1120;0130;20160326;2;1;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.88396;2008;2;59350;;;3;5;0
1;1120;0011;20151209;3;2;1;4;1;2;1;3;2003;05;1;2;2;4;3;2010;01;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;165.2063;2005;;;00;00;3;2;0
1;1120;0016;20151215;2;1;1;4;1;1;1;3;2003;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;85.17249;1992;;;;;3;1;0
1;1120;0046;20160108;2;3;1;4;2;1;1;1;2011;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;85.17249;1974;;;;;3;4;0
1;1120;0062;20160119;2;1;1;4;1;1;1;1;2014;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;85.17249;1987;;;;;3;1;0
1;1120;0070;20160325;2;1;2;;1;2;1;3;2004;06;1;2;2;1;3;2015;04;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;85.17249;2012;2;59350;;;3;4;0
1;1120;0081;20160317;2;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;1974;;;;;4;3;0
1;1120;0087;20160224;2;1;1;4;1;2;1;3;2008;04;1;2;2;1;1;2010;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;85.17249;1969;;;00;00;3;2;0
1;1120;0089;20160225;1;1;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.88396;1987;;;;;3;3;0
1;1120;0095;20160227;3;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;105.8773;2015;2;59350;;;3;5;0
1;1120;0110;20160304;1;1;1;1;1;1;1;3;2012;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;85.17249;1990;;;00;00;4;4;0
1;1120;0059;20160113;2;1;1;3;1;1;1;3;2013;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;85.17249;1978;;;00;00;3;2;0
1;1130;0014;20151201;2;1;1;4;2;2;1;3;1994;07;1;3;2;1;1;2005;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;05;00;1;58.24621;1988;;;00;00;3;1;0
1;1130;0016;20160123;2;3;1;4;1;2;1;3;2004;06;1;2;2;1;3;2000;05;1;2;2;;;;;;;;;;;;;;;2;3;2;2;1996;1;2;3;2;2;2010;1;2;;;;;;;;;;;;;05;00;1;85.16097;2013;1;59350;00;00;3;5;0
1;1130;0035;20160116;2;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;84.15512;1994;;;00;00;3;5;0
1;1130;0046;20160130;3;3;1;1;1;1;1;1;2010;03;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;112.1334;2015;2;59067;;;3;5;0
1;1130;0047;20151208;1;1;1;4;1;1;1;3;2006;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;112.1334;2001;;;;;3;1;0
1;1130;0053;20160108;3;2;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;58.24621;1996;;;;;3;4;0
1;1130;0077;20160203;2;1;1;4;1;1;1;1;2011;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;84.15512;2009;2;59527;00;02;3;2;0
1;1130;0084;20160302;4;2;2;;2;1;1;3;2010;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;112.1334;2015;2;59350;;;3;2;0
1;1130;0088;20160121;4;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;112.1334;2011;1;59350;;;3;3;0
1;1130;0092;20160317;4;2;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;58.24621;2014;1;62014;00;00;4;3;0
1;1130;0100;20160227;2;1;1;3;1;1;1;3;2009;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;78.92763;2011;1;59350;00;01;4;5;0
1;1130;0103;20160225;1;1;1;3;1;1;1;3;2009;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;112.1334;2002;;;00;00;2;3;0
1;1130;0578;20160114;2;2;1;4;1;2;1;3;2004;07;1;2;2;3;3;2010;07;2;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;78.92763;2014;2;59648;00;02;3;3;0
1;1130;0001;20160318;4;3;1;4;1;1;1;3;2005;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;78.92763;2013;1;59360;00;00;4;4;0
1;1130;0027;20160316;4;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;78.92763;1993;;;;;3;2;0
1;1130;0037;20160114;4;3;1;4;1;1;1;3;2007;05;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;58.24621;2010;2;59350;;;3;3;0
1;1130;0066;20160301;3;1;1;4;1;2;1;3;2008;04;1;1;2;1;3;2006;04;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;58.24621;2004;;;;;3;1;0
